order_item_id,order_id,product_id,quantity,unit_price,discount,discount_pct
ITEM0197073,ORD104036,,2.0,2091.75,0.0,0.0
ITEM0197074,ORD104036,,1.0,1033.14,0.0,0.0
ITEM0197075,ORD104037,,2.0,385.68,0.1,0.1
ITEM0197076,ORD104038,,1.0,1176.23,0.1,0.1
ITEM0197077,ORD104038,,3.0,5574.22,0.05,0.05
ITEM0197078,ORD104039,,1.0,1561.85,0.1,0.1
ITEM0197079,ORD104040,,1.0,2816.32,0.1,0.1
ITEM0197080,ORD104040,,1.0,1020.87,0.0,0.0
ITEM0197081,ORD104040,,3.0,104444.04,0.0,0.0
ITEM0197082,ORD104040,,3.0,742.25,0.0,0.0
ITEM0197083,ORD104040,,2.0,4340.03,0.15,0.15
ITEM0197084,ORD104041,,2.0,1373.51,0.1,0.1
ITEM0197085,ORD104042,,1.0,386.64,0.05,0.05
ITEM0197086,ORD104042,,1.0,3016.24,0.0,0.0
ITEM0197087,ORD104043,,1.0,4351.48,0.05,0.05
ITEM0197088,ORD104044,,1.0,6627.46,0.1,0.1
ITEM0197089,ORD104045,,1.0,1399.65,0.05,0.05
ITEM0197090,ORD104046,,5.0,2648.68,0.0,0.0
ITEM0197091,ORD104046,,3.0,7885.54,0.05,0.05
ITEM0197092,ORD104046,,1.0,7772.24,0.05,0.05
ITEM0197093,ORD104047,,1.0,9825.48,0.1,0.1
ITEM0197094,ORD104048,,2.0,921.64,0.0,0.0
ITEM0197095,ORD104048,,2.0,3203.84,0.0,0.0
ITEM0197096,ORD104049,,1.0,10093.14,0.1,0.1
ITEM0197097,ORD104050,,2.0,4866.48,0.0,0.0
ITEM0197098,ORD104050,,2.0,6716.17,0.1,0.1
ITEM0197099,ORD104050,,1.0,32868.71,0.15,0.15
ITEM0197100,ORD104051,,2.0,2105.48,0.1,0.1
ITEM0197101,ORD104051,,2.0,746.81,0.15,0.15
ITEM0197102,ORD104051,,1.0,4901.22,0.05,0.05
ITEM0197103,ORD104051,,2.0,1019.21,0.1,0.1
ITEM0197104,ORD104052,,5.0,4644.09,0.0,0.0
ITEM0197105,ORD104053,,1.0,12173.46,0.0,0.0
ITEM0197106,ORD104053,,2.0,7917.33,0.0,0.0
ITEM0197107,ORD104054,,1.0,2575.17,0.1,0.1
ITEM0197108,ORD104055,,2.0,1584.95,0.0,0.0
ITEM0197109,ORD104056,,1.0,1287.4,0.05,0.05
ITEM0197110,ORD104056,,1.0,27949.35,0.0,0.0
ITEM0197111,ORD104056,,1.0,9840.75,0.0,0.0
ITEM0197112,ORD104057,,3.0,2765.62,0.15,0.15
ITEM0197113,ORD104058,,1.0,943.73,0.1,0.1
ITEM0197114,ORD104059,,3.0,674.73,0.05,0.05
ITEM0197115,ORD104059,,1.0,1034.14,0.1,0.1
ITEM0197116,ORD104060,,3.0,27128.24,0.0,0.0
ITEM0197117,ORD104061,,1.0,4066.71,0.0,0.0
ITEM0197118,ORD104062,,1.0,1283.9,0.0,0.0
ITEM0197119,ORD104063,,2.0,2219.03,0.1,0.1
ITEM0197120,ORD104064,,2.0,7588.54,0.05,0.05
ITEM0197121,ORD104064,,2.0,27645.3,0.15,0.15
ITEM0197122,ORD104065,,1.0,58781.72,0.1,0.1
ITEM0197123,ORD104066,,1.0,2254.34,0.1,0.1
ITEM0197124,ORD104066,,3.0,2796.69,0.0,0.0
ITEM0197125,ORD104067,,2.0,3937.88,0.0,0.0
ITEM0197126,ORD104067,,2.0,6720.64,0.0,0.0
ITEM0197127,ORD104067,,1.0,3039.65,0.05,0.05
ITEM0197128,ORD104067,,1.0,6595.19,0.05,0.05
ITEM0197129,ORD104067,,1.0,420.9,0.15,0.15
ITEM0197130,ORD104068,,1.0,9860.22,0.15,0.15
ITEM0197131,ORD104069,,1.0,380.76,0.1,0.1
ITEM0197132,ORD104069,,1.0,5658.33,0.1,0.1
ITEM0197133,ORD104070,,1.0,1382.77,0.0,0.0
ITEM0197134,ORD104071,,1.0,5747.91,0.05,0.05
ITEM0197135,ORD104072,,1.0,1340.25,0.05,0.05
ITEM0197136,ORD104073,,2.0,62455.92,0.0,0.0
ITEM0197137,ORD104073,,1.0,20944.44,0.1,0.1
ITEM0197138,ORD104074,,1.0,7168.52,0.0,0.0
ITEM0197139,ORD104075,,1.0,76892.78,0.05,0.05
ITEM0197140,ORD104075,,1.0,852.21,0.05,0.05
ITEM0197141,ORD104076,,1.0,24951.41,0.05,0.05
ITEM0197142,ORD104077,,1.0,3239.87,0.15,0.15
ITEM0197143,ORD104077,,4.0,6834.84,0.0,0.0
ITEM0197144,ORD104078,,4.0,9988.81,0.0,0.0
ITEM0197145,ORD104079,,3.0,3113.01,0.0,0.0
ITEM0197146,ORD104080,,2.0,1858.91,0.1,0.1
ITEM0197147,ORD104081,,3.0,62845.26,0.05,0.05
ITEM0197148,ORD104081,,1.0,26733.89,0.0,0.0
ITEM0197149,ORD104082,,4.0,1250.01,0.05,0.05
ITEM0197150,ORD104083,,1.0,7248.55,0.0,0.0
ITEM0197151,ORD104084,,1.0,33044.55,0.0,0.0
ITEM0197152,ORD104085,,2.0,6679.51,0.1,0.1
ITEM0197153,ORD104086,,4.0,6690.76,0.0,0.0
ITEM0197154,ORD104087,,1.0,6799.54,0.05,0.05
ITEM0197155,ORD104088,,3.0,2125.76,0.0,0.0
ITEM0197156,ORD104089,,1.0,2131.45,0.15,0.15
ITEM0197157,ORD104089,,1.0,6038.2,0.1,0.1
ITEM0197158,ORD104090,,1.0,27007.08,0.1,0.1
ITEM0197159,ORD104090,,1.0,8124.43,0.1,0.1
ITEM0197160,ORD104091,,2.0,4915.75,0.0,0.0
ITEM0197161,ORD104092,,2.0,392.19,0.05,0.05
ITEM0197162,ORD104093,,1.0,679.59,0.05,0.05
ITEM0197163,ORD104094,,1.0,6688.34,0.0,0.0
ITEM0197164,ORD104094,,2.0,26312.2,0.0,0.0
ITEM0197165,ORD104095,,1.0,6361.0,0.0,0.0
ITEM0197166,ORD104095,,1.0,1295.57,0.0,0.0
ITEM0197167,ORD104096,,3.0,7132.96,0.0,0.0
ITEM0197168,ORD104097,,1.0,107297.45,0.05,0.05
ITEM0197169,ORD104098,,1.0,6755.83,0.05,0.05
ITEM0197170,ORD104098,,5.0,2212.72,0.0,0.0
ITEM0197171,ORD104099,,1.0,907.93,0.0,0.0
ITEM0197172,ORD104100,,1.0,704.15,0.0,0.0
ITEM0197173,ORD104100,,1.0,3975.88,0.0,0.0
ITEM0197174,ORD104101,,1.0,104868.32,0.0,0.0
ITEM0197175,ORD104101,,1.0,8290.7,0.1,0.1
ITEM0197176,ORD104101,,1.0,2128.68,0.2,0.2
ITEM0197177,ORD104102,,2.0,383.27,0.15,0.15
ITEM0197178,ORD104102,,3.0,4666.65,0.05,0.05
ITEM0197179,ORD104102,,2.0,62974.53,0.1,0.1
ITEM0197180,ORD104103,,1.0,685.27,0.15,0.15
ITEM0197181,ORD104103,,4.0,32198.22,0.0,0.0
ITEM0197182,ORD104103,,1.0,103759.91,0.05,0.05
ITEM0197183,ORD104103,,4.0,2832.64,0.0,0.0
ITEM0197184,ORD104104,,1.0,7833.79,0.1,0.1
ITEM0197185,ORD104105,,4.0,5684.37,0.1,0.1
ITEM0197186,ORD104105,,1.0,4052.93,0.0,0.0
ITEM0197187,ORD104106,,1.0,6337.82,0.1,0.1
ITEM0197188,ORD104107,,1.0,5095.39,0.0,0.0
ITEM0197189,ORD104108,,2.0,1858.18,0.1,0.1
ITEM0197190,ORD104109,,5.0,2709.33,0.0,0.0
ITEM0197191,ORD104109,,4.0,4052.45,0.0,0.0
ITEM0197192,ORD104109,,1.0,396.11,0.0,0.0
ITEM0197193,ORD104110,,1.0,30130.94,0.1,0.1
ITEM0197194,ORD104111,,1.0,6720.97,0.15,0.15
ITEM0197195,ORD104112,,2.0,8359.87,0.0,0.0
ITEM0197196,ORD104113,,3.0,8900.03,0.1,0.1
ITEM0197197,ORD104114,,2.0,342.46,0.05,0.05
ITEM0197198,ORD104114,,1.0,1055.95,0.1,0.1
ITEM0197199,ORD104115,,1.0,11340.44,0.05,0.05
ITEM0197200,ORD104116,,1.0,6898.93,0.05,0.05
ITEM0197201,ORD104117,,2.0,2358.28,0.0,0.0
ITEM0197202,ORD104117,,2.0,1395.85,0.0,0.0
ITEM0197203,ORD104118,,1.0,2734.81,0.05,0.05
ITEM0197204,ORD104118,,3.0,5952.29,0.15,0.15
ITEM0197205,ORD104118,,2.0,2083.92,0.2,0.2
ITEM0197206,ORD104118,,1.0,11579.74,0.0,0.0
ITEM0197207,ORD104118,,1.0,3270.88,0.0,0.0
ITEM0197208,ORD104119,,3.0,2998.93,0.15,0.15
ITEM0197209,ORD104120,,2.0,385.12,0.05,0.05
ITEM0197210,ORD104120,,1.0,1204.79,0.0,0.0
ITEM0197211,ORD104120,,1.0,6936.03,0.15,0.15
ITEM0197212,ORD104121,,3.0,11766.06,0.0,0.0
ITEM0197213,ORD104121,,1.0,1615.8,0.0,0.0
ITEM0197214,ORD104121,,3.0,7303.34,0.15,0.15
ITEM0197215,ORD104122,,1.0,2031.64,0.15,0.15
ITEM0197216,ORD104122,,1.0,314.57,0.05,0.05
ITEM0197217,ORD104122,,2.0,8018.02,0.0,0.0
ITEM0197218,ORD104123,,2.0,4522.34,0.15,0.15
ITEM0197219,ORD104124,,2.0,2301.79,0.15,0.15
ITEM0197220,ORD104124,,1.0,388.84,0.05,0.05
ITEM0197221,ORD104125,,2.0,73720.18,0.0,0.0
ITEM0197222,ORD104125,,1.0,4385.0,0.1,0.1
ITEM0197223,ORD104125,,4.0,1030.13,0.1,0.1
ITEM0197224,ORD104125,,3.0,3325.44,0.2,0.2
ITEM0197225,ORD104125,,3.0,2911.14,0.05,0.05
ITEM0197226,ORD104126,,1.0,6899.09,0.0,0.0
ITEM0197227,ORD104126,,1.0,6602.65,0.1,0.1
ITEM0197228,ORD104127,,5.0,2262.99,0.1,0.1
ITEM0197229,ORD104128,,3.0,2091.44,0.0,0.0
ITEM0197230,ORD104128,,3.0,1573.79,0.05,0.05
ITEM0197231,ORD104129,,4.0,32038.7,0.05,0.05
ITEM0197232,ORD104129,,3.0,1118.67,0.15,0.15
ITEM0197233,ORD104130,,2.0,303.71,0.05,0.05
ITEM0197234,ORD104130,,1.0,29966.6,0.0,0.0
ITEM0197235,ORD104130,,1.0,7538.03,0.1,0.1
ITEM0197236,ORD104131,,1.0,5491.35,0.15,0.15
ITEM0197237,ORD104132,,1.0,1285.12,0.0,0.0
ITEM0197238,ORD104133,,2.0,1201.98,0.1,0.1
ITEM0197239,ORD104133,,1.0,4320.16,0.0,0.0
ITEM0197240,ORD104134,,2.0,1375.77,0.15,0.15
ITEM0197241,ORD104134,,3.0,2182.41,0.1,0.1
ITEM0197242,ORD104135,,2.0,385.91,0.1,0.1
ITEM0197243,ORD104135,,3.0,4641.3,0.05,0.05
ITEM0197244,ORD104136,,4.0,6971.1,0.05,0.05
ITEM0197245,ORD104136,,2.0,410.37,0.15,0.15
ITEM0197246,ORD104137,,1.0,2577.74,0.0,0.0
ITEM0197247,ORD104138,,1.0,1921.53,0.15,0.15
ITEM0197248,ORD104139,,1.0,3259.42,0.1,0.1
ITEM0197249,ORD104139,,1.0,1313.08,0.05,0.05
ITEM0197250,ORD104139,,1.0,737.86,0.05,0.05
ITEM0197251,ORD104139,,2.0,8493.99,0.0,0.0
ITEM0197252,ORD104139,,1.0,8894.56,0.15,0.15
ITEM0197253,ORD104140,,1.0,980.63,0.05,0.05
ITEM0197254,ORD104141,,4.0,2495.46,0.0,0.0
ITEM0197255,ORD104142,,4.0,6796.46,0.0,0.0
ITEM0197256,ORD104142,,1.0,400.79,0.15,0.15
ITEM0197257,ORD104143,,1.0,11513.83,0.15,0.15
ITEM0197258,ORD104143,,2.0,13144.44,0.05,0.05
ITEM0197259,ORD104143,,1.0,402.62,0.05,0.05
ITEM0197260,ORD104143,,1.0,5169.09,0.05,0.05
ITEM0197261,ORD104143,,4.0,32495.58,0.0,0.0
ITEM0197262,ORD104144,,1.0,903.61,0.05,0.05
ITEM0197263,ORD104144,,2.0,389.5,0.0,0.0
ITEM0197264,ORD104144,,1.0,383.36,0.05,0.05
ITEM0197265,ORD104145,,1.0,1022.68,0.0,0.0
ITEM0197266,ORD104146,,2.0,7011.9,0.05,0.05
ITEM0197267,ORD104146,,3.0,106297.84,0.0,0.0
ITEM0197268,ORD104146,,4.0,75199.86,0.05,0.05
ITEM0197269,ORD104146,,1.0,6741.18,0.0,0.0
ITEM0197270,ORD104146,,1.0,5645.76,0.05,0.05
ITEM0197271,ORD104147,,1.0,27091.0,0.05,0.05
ITEM0197272,ORD104148,,2.0,29760.01,0.1,0.1
ITEM0197273,ORD104149,,4.0,1684.96,0.0,0.0
ITEM0197274,ORD104149,,4.0,4485.37,0.0,0.0
ITEM0197275,ORD104150,,1.0,5875.47,0.0,0.0
ITEM0197276,ORD104150,,1.0,4728.18,0.0,0.0
ITEM0197277,ORD104150,,1.0,13491.36,0.0,0.0
ITEM0197278,ORD104150,,3.0,384.62,0.0,0.0
ITEM0197279,ORD104151,,3.0,7818.33,0.05,0.05
ITEM0197280,ORD104151,,3.0,5682.2,0.05,0.05
ITEM0197281,ORD104151,,1.0,7698.73,0.05,0.05
ITEM0197282,ORD104152,,1.0,406.26,0.1,0.1
ITEM0197283,ORD104152,,1.0,943.98,0.0,0.0
ITEM0197284,ORD104152,,2.0,1748.33,0.0,0.0
ITEM0197285,ORD104152,,3.0,2167.34,0.05,0.05
ITEM0197286,ORD104153,,2.0,7239.64,0.15,0.15
ITEM0197287,ORD104154,,2.0,5539.75,0.2,0.2
ITEM0197288,ORD104154,,2.0,1008.34,0.1,0.1
ITEM0197289,ORD104154,,1.0,1386.72,0.05,0.05
ITEM0197290,ORD104155,,1.0,1023.75,0.15,0.15
ITEM0197291,ORD104156,,1.0,7119.87,0.15,0.15
ITEM0197292,ORD104157,,3.0,4854.57,0.0,0.0
ITEM0197293,ORD104158,,2.0,7431.62,0.0,0.0
ITEM0197294,ORD104159,,1.0,2314.27,0.15,0.15
ITEM0197295,ORD104160,,5.0,7647.94,0.15,0.15
ITEM0197296,ORD104161,,1.0,8677.81,0.05,0.05
ITEM0197297,ORD104162,,4.0,9896.39,0.2,0.2
ITEM0197298,ORD104162,,1.0,77780.0,0.05,0.05
ITEM0197299,ORD104163,,1.0,2552.25,0.1,0.1
ITEM0197300,ORD104163,,5.0,3404.9,0.0,0.0
ITEM0197301,ORD104163,,1.0,8285.79,0.1,0.1
ITEM0197302,ORD104164,,3.0,4523.92,0.0,0.0
ITEM0197303,ORD104164,,3.0,5431.22,0.05,0.05
ITEM0197304,ORD104164,,1.0,4031.27,0.15,0.15
ITEM0197305,ORD104165,,3.0,460.35,0.15,0.15
ITEM0197306,ORD104166,,2.0,9966.23,0.15,0.15
ITEM0197307,ORD104167,,1.0,26267.06,0.05,0.05
ITEM0197308,ORD104168,,1.0,7385.52,0.0,0.0
ITEM0197309,ORD104168,,4.0,8677.97,0.0,0.0
ITEM0197310,ORD104168,,1.0,1336.61,0.2,0.2
ITEM0197311,ORD104169,,1.0,657.59,0.0,0.0
ITEM0197312,ORD104169,,4.0,2183.5,0.0,0.0
ITEM0197313,ORD104170,,1.0,6987.69,0.1,0.1
ITEM0197314,ORD104170,,1.0,7365.78,0.0,0.0
ITEM0197315,ORD104171,,2.0,142.97,0.1,0.1
ITEM0197316,ORD104172,,1.0,4558.53,0.05,0.05
ITEM0197317,ORD104172,,2.0,3042.16,0.05,0.05
ITEM0197318,ORD104173,,3.0,7989.94,0.05,0.05
ITEM0197319,ORD104173,,1.0,1143.99,0.15,0.15
ITEM0197320,ORD104174,,5.0,1255.88,0.1,0.1
ITEM0197321,ORD104174,,4.0,9724.76,0.0,0.0
ITEM0197322,ORD104175,,1.0,7436.56,0.1,0.1
ITEM0197323,ORD104175,,1.0,5838.35,0.15,0.15
ITEM0197324,ORD104176,,1.0,2601.82,0.0,0.0
ITEM0197325,ORD104176,,1.0,33158.15,0.1,0.1
ITEM0197326,ORD104177,,3.0,11538.69,0.0,0.0
ITEM0197327,ORD104178,,2.0,1621.65,0.1,0.1
ITEM0197328,ORD104178,,1.0,5655.27,0.0,0.0
ITEM0197329,ORD104178,,1.0,9386.62,0.05,0.05
ITEM0197330,ORD104178,,1.0,5237.81,0.0,0.0
ITEM0197331,ORD104179,,2.0,11189.18,0.1,0.1
ITEM0197332,ORD104180,,1.0,5872.85,0.15,0.15
ITEM0197333,ORD104180,,2.0,2652.42,0.0,0.0
ITEM0197334,ORD104181,,2.0,746.54,0.2,0.2
ITEM0197335,ORD104181,,1.0,1163.22,0.0,0.0
ITEM0197336,ORD104182,,2.0,1226.67,0.15,0.15
ITEM0197337,ORD104183,,1.0,7461.77,0.1,0.1
ITEM0197338,ORD104184,,5.0,6668.39,0.05,0.05
ITEM0197339,ORD104184,,1.0,9835.29,0.1,0.1
ITEM0197340,ORD104184,,3.0,3150.82,0.0,0.0
ITEM0197341,ORD104184,,5.0,26982.46,0.05,0.05
ITEM0197342,ORD104185,,1.0,2450.99,0.75,0.75
ITEM0197343,ORD104186,,1.0,1946.92,0.1,0.1
ITEM0197344,ORD104187,,3.0,4976.49,0.2,0.2
ITEM0197345,ORD104187,,5.0,377.91,0.05,0.05
ITEM0197346,ORD104188,,1.0,5927.32,0.05,0.05
ITEM0197347,ORD104189,,1.0,659.63,0.15,0.15
ITEM0197348,ORD104190,,1.0,1127.38,0.0,0.0
ITEM0197349,ORD104190,,3.0,7560.83,0.0,0.0
ITEM0197350,ORD104190,,1.0,679.38,0.0,0.0
ITEM0197351,ORD104191,,2.0,4612.95,0.0,0.0
ITEM0197352,ORD104191,,2.0,6329.93,0.1,0.1
ITEM0197353,ORD104191,,1.0,9896.03,0.0,0.0
ITEM0197354,ORD104192,,2.0,7300.68,0.05,0.05
ITEM0197355,ORD104192,,2.0,2770.69,0.1,0.1
ITEM0197356,ORD104192,,3.0,3273.57,0.05,0.05
ITEM0197357,ORD104193,,2.0,1879.08,0.05,0.05
ITEM0197358,ORD104193,,1.0,1005.17,0.1,0.1
ITEM0197359,ORD104194,,1.0,4610.29,0.1,0.1
ITEM0197360,ORD104195,,3.0,916.49,0.15,0.15
ITEM0197361,ORD104196,,3.0,11267.09,0.0,0.0
ITEM0197362,ORD104196,,1.0,25580.04,0.0,0.0
ITEM0197363,ORD104196,,1.0,2768.23,0.0,0.0
ITEM0197364,ORD104196,,2.0,4006.4,0.0,0.0
ITEM0197365,ORD104197,,1.0,8491.56,0.15,0.15
ITEM0197366,ORD104198,,3.0,4563.1,0.1,0.1
ITEM0197367,ORD104199,,1.0,9554.23,0.15,0.15
ITEM0197368,ORD104199,,1.0,1059.92,0.2,0.2
ITEM0197369,ORD104200,,1.0,3107.19,0.0,0.0
ITEM0197370,ORD104201,,1.0,9938.43,0.0,0.0
ITEM0197371,ORD104201,,1.0,299.63,0.15,0.15
ITEM0197372,ORD104201,,4.0,2693.74,0.15,0.15
ITEM0197373,ORD104201,,2.0,358.75,0.0,0.0
ITEM0197374,ORD104201,,2.0,27507.99,0.05,0.05
ITEM0197375,ORD104202,,1.0,996.3,0.15,0.15
ITEM0197376,ORD104203,,2.0,459.33,0.15,0.15
ITEM0197377,ORD104204,,2.0,11607.79,0.05,0.05
ITEM0197378,ORD104204,,2.0,28010.41,0.1,0.1
ITEM0197379,ORD104205,,1.0,5630.66,0.0,0.0
ITEM0197380,ORD104206,,1.0,1939.51,0.1,0.1
ITEM0197381,ORD104207,,3.0,7924.89,0.2,0.2
ITEM0197382,ORD104208,,1.0,411.88,0.05,0.05
ITEM0197383,ORD104208,,1.0,10021.44,0.0,0.0
ITEM0197384,ORD104209,,1.0,7435.34,0.0,0.0
ITEM0197385,ORD104210,,2.0,5296.84,0.0,0.0
ITEM0197386,ORD104210,,1.0,11661.02,0.05,0.05
ITEM0197387,ORD104210,,1.0,12065.83,0.0,0.0
ITEM0197388,ORD104211,,1.0,909.49,0.0,0.0
ITEM0197389,ORD104212,,2.0,2487.04,0.05,0.05
ITEM0197390,ORD104213,,1.0,2161.01,0.15,0.15
ITEM0197391,ORD104214,,3.0,2668.56,0.05,0.05
ITEM0197392,ORD104214,,2.0,668.58,0.0,0.0
ITEM0197393,ORD104215,,3.0,11194.7,0.05,0.05
ITEM0197394,ORD104215,,1.0,6437.56,0.15,0.15
ITEM0197395,ORD104216,,1.0,9049.43,0.0,0.0
ITEM0197396,ORD104217,,3.0,1132.55,0.55,0.55
ITEM0197397,ORD104217,,,21315.3,0.0,0.0
ITEM0197398,ORD104217,,2.0,1146.35,0.1,0.1
ITEM0197399,ORD104217,,1.0,6512.41,0.05,0.05
ITEM0197400,ORD104217,,5.0,5027.09,0.1,0.1
ITEM0197401,ORD104218,,1.0,12095.0,0.1,0.1
ITEM0197402,ORD104218,,1.0,2205.05,0.05,0.05
ITEM0197403,ORD104219,,1.0,841.17,0.0,0.0
ITEM0197404,ORD104219,,1.0,5132.6,0.0,0.0
ITEM0197405,ORD104219,,1.0,4386.1,0.05,0.05
ITEM0197406,ORD104219,,1.0,392.65,0.1,0.1
ITEM0197407,ORD104220,,1.0,6771.76,0.0,0.0
ITEM0197408,ORD104221,,4.0,5118.78,0.05,0.05
ITEM0197409,ORD104221,,1.0,2457.26,0.0,0.0
ITEM0197410,ORD104222,,1.0,1574.13,0.1,0.1
ITEM0197411,ORD104223,,5.0,2475.19,0.0,0.0
ITEM0197412,ORD104223,,1.0,1607.95,0.1,0.1
ITEM0197413,ORD104224,,4.0,9034.54,0.05,0.05
ITEM0197414,ORD104224,,2.0,7072.68,0.05,0.05
ITEM0197415,ORD104224,,3.0,104466.33,0.0,0.0
ITEM0197416,ORD104225,,2.0,6850.85,0.0,0.0
ITEM0197417,ORD104225,,1.0,807.5,0.15,0.15
ITEM0197418,ORD104226,,2.0,27077.79,0.0,0.0
ITEM0197419,ORD104226,,5.0,1050.47,0.15,0.15
ITEM0197420,ORD104227,,2.0,3038.51,0.1,0.1
ITEM0197421,ORD104227,,1.0,13127.78,0.1,0.1
ITEM0197422,ORD104227,,1.0,9651.59,0.0,0.0
ITEM0197423,ORD104228,,1.0,60171.79,0.1,0.1
ITEM0197424,ORD104229,,2.0,4702.2,0.1,0.1
ITEM0197425,ORD104230,,2.0,1007.1,0.05,0.05
ITEM0197426,ORD104230,,4.0,4480.41,0.05,0.05
ITEM0197427,ORD104231,,1.0,3288.08,0.0,0.0
ITEM0197428,ORD104231,,2.0,6627.33,0.0,0.0
ITEM0197429,ORD104232,,3.0,1392.55,0.1,0.1
ITEM0197430,ORD104233,,5.0,11776.26,0.15,0.15
ITEM0197431,ORD104234,,1.0,684.4,0.05,0.05
ITEM0197432,ORD104235,,1.0,5938.09,0.0,0.0
ITEM0197433,ORD104235,,1.0,9825.4,0.0,0.0
ITEM0197434,ORD104235,,1.0,1047.71,0.05,0.05
ITEM0197435,ORD104236,,1.0,3263.39,0.1,0.1
ITEM0197436,ORD104237,,2.0,7736.66,0.0,0.0
ITEM0197437,ORD104237,,1.0,26288.26,0.15,0.15
ITEM0197438,ORD104237,,1.0,366.42,0.05,0.05
ITEM0197439,ORD104237,,2.0,7135.82,0.05,0.05
ITEM0197440,ORD104238,,2.0,2105.74,0.0,0.0
ITEM0197441,ORD104239,,4.0,1778.0,0.0,0.0
ITEM0197442,ORD104240,,1.0,1228.01,0.1,0.1
ITEM0197443,ORD104241,,3.0,8522.7,0.0,0.0
ITEM0197444,ORD104242,,1.0,3209.5,0.0,0.0
ITEM0197445,ORD104243,,4.0,939.73,0.0,0.0
ITEM0197446,ORD104243,,2.0,5035.76,0.0,0.0
ITEM0197447,ORD104244,,1.0,8080.11,0.05,0.05
ITEM0197448,ORD104244,,1.0,11305.58,0.05,0.05
ITEM0197449,ORD104245,,2.0,1619.07,0.1,0.1
ITEM0197450,ORD104245,,1.0,2203.05,0.0,0.0
ITEM0197451,ORD104245,,2.0,3256.12,0.2,0.2
ITEM0197452,ORD104245,,3.0,5506.13,0.0,0.0
ITEM0197453,ORD104246,,4.0,6642.12,0.05,0.05
ITEM0197454,ORD104247,,3.0,387.84,0.15,0.15
ITEM0197455,ORD104247,,4.0,379.53,0.0,0.0
ITEM0197456,ORD104248,,1.0,6989.16,0.0,0.0
ITEM0197457,ORD104249,,4.0,1271.4,0.1,0.1
ITEM0197458,ORD104249,,1.0,5657.9,0.05,0.05
ITEM0197459,ORD104250,,1.0,3227.82,0.05,0.05
ITEM0197460,ORD104250,,1.0,392.85,0.1,0.1
ITEM0197461,ORD104250,,1.0,10037.36,0.15,0.15
ITEM0197462,ORD104250,,2.0,1390.84,0.1,0.1
ITEM0197463,ORD104250,,1.0,5125.24,0.0,0.0
ITEM0197464,ORD104251,,1.0,7022.66,0.15,0.15
ITEM0197465,ORD104252,,1.0,9718.61,0.0,0.0
ITEM0197466,ORD104252,,2.0,1377.31,0.0,0.0
ITEM0197467,ORD104253,,1.0,456.16,0.05,0.05
ITEM0197468,ORD104253,,1.0,7852.87,0.1,0.1
ITEM0197469,ORD104254,,3.0,659.93,0.05,0.05
ITEM0197470,ORD104254,,2.0,1019.7,0.0,0.0
ITEM0197471,ORD104255,,2.0,1145.5,0.0,0.0
ITEM0197472,ORD104256,,1.0,7201.7,0.05,0.05
ITEM0197473,ORD104256,,1.0,1925.0,0.1,0.1
ITEM0197474,ORD104256,,3.0,32935.89,0.1,0.1
ITEM0197475,ORD104257,,1.0,7163.98,0.0,0.0
ITEM0197476,ORD104257,,1.0,1307.41,0.0,0.0
ITEM0197477,ORD104258,,2.0,10179.49,0.15,0.15
ITEM0197478,ORD104258,,1.0,5746.89,0.1,0.1
ITEM0197479,ORD104259,,3.0,32914.45,0.0,0.0
ITEM0197480,ORD104259,,1.0,10097.4,0.0,0.0
ITEM0197481,ORD104259,,1.0,6250.88,0.1,0.1
ITEM0197482,ORD104260,,1.0,9741.68,0.05,0.05
ITEM0197483,ORD104260,,2.0,106890.02,0.15,0.15
ITEM0197484,ORD104261,,2.0,7547.62,0.1,0.1
ITEM0197485,ORD104261,,1.0,4697.88,0.0,0.0
ITEM0197486,ORD104261,,3.0,4449.68,0.1,0.1
ITEM0197487,ORD104261,,1.0,1956.63,0.1,0.1
ITEM0197488,ORD104262,,2.0,2757.05,0.05,0.05
ITEM0197489,ORD104262,,1.0,5695.35,0.1,0.1
ITEM0197490,ORD104263,,1.0,3403.14,0.1,0.1
ITEM0197491,ORD104263,,1.0,2201.97,0.0,0.0
ITEM0197492,ORD104263,,2.0,6741.87,0.1,0.1
ITEM0197493,ORD104263,,2.0,12155.0,0.15,0.15
ITEM0197494,ORD104263,,1.0,4070.48,0.0,0.0
ITEM0197495,ORD104264,,3.0,4543.58,0.0,0.0
ITEM0197496,ORD104265,,2.0,4552.7,0.1,0.1
ITEM0197497,ORD104266,,4.0,32374.58,0.1,0.1
ITEM0197498,ORD104267,,2.0,391.94,0.05,0.05
ITEM0197499,ORD104267,,1.0,11441.55,0.0,0.0
ITEM0197500,ORD104268,,1.0,675.79,0.0,0.0
ITEM0197501,ORD104268,,3.0,8249.7,0.15,0.15
ITEM0197502,ORD104268,,1.0,4057.19,0.05,0.05
ITEM0197503,ORD104269,,4.0,3320.11,0.1,0.1
ITEM0197504,ORD104269,,5.0,2254.93,0.0,0.0
ITEM0197505,ORD104270,,1.0,2502.76,0.15,0.15
ITEM0197506,ORD104270,,3.0,375.01,0.1,0.1
ITEM0197507,ORD104270,,1.0,6684.46,0.05,0.05
ITEM0197508,ORD104270,,1.0,6896.25,0.0,0.0
ITEM0197509,ORD104271,,1.0,10043.62,0.1,0.1
ITEM0197510,ORD104272,,1.0,11613.61,0.05,0.05
