order_id,customer_id,store_id,order_date,order_status,payment_method
ORD101682,,,2024-08-22,Completed,Card
ORD101683,,,2025-10-29,Completed,M-Pesa
ORD101684,,,2024-08-29,Completed,Card
ORD101685,,,2024-07-22,Completed,Bank Transfer
ORD101686,,,2025-09-15,Completed,M-Pesa
ORD101687,,,2025-05-20,Completed,Card
ORD101688,,,2024-06-07,Completed,Card
ORD101689,,,2025-03-23,Completed,M-Pesa
ORD101690,,,2024-12-30,Completed,Card
ORD101691,,,2025-06-29,Cancelled,Card
ORD101692,,,2024-10-28,Completed,M-Pesa
ORD101693,,,2025-09-23,Returned,Card
ORD101694,,,2025-04-21,Completed,M-Pesa
ORD101695,,,2024-09-18,Completed,M-Pesa
ORD101696,,,2025-06-12,Completed,Cash
ORD101697,,,2025-08-09,Completed,Card
ORD101698,,,2024-11-30,Completed,M-Pesa
ORD101699,,,2024-07-29,Completed,M-Pesa
ORD101700,,,2024-10-02,Completed,M-Pesa
ORD101701,,,2025-11-04,Completed,M-Pesa
ORD101702,,,2024-09-28,Completed,M-Pesa
ORD101703,,,2025-03-10,Completed,Card
ORD101704,,,2025-11-06,Completed,Card
ORD101705,,,2025-12-23,Completed,Card
ORD101706,,,2024-08-22,Completed,M-Pesa
ORD101707,,,2025-01-22,Completed,Bank Transfer
ORD101708,,,2025-09-23,Completed,Bank Transfer
ORD101709,,,2024-05-21,Completed,M-Pesa
ORD101710,,,2025-09-06,Completed,Card
ORD101711,,,2024-01-15,Completed,Bank Transfer
ORD101712,,,2025-08-10,Completed,M-Pesa
ORD101713,,,2024-09-06,Completed,Card
ORD101714,,,2024-10-20,Completed,M-Pesa
ORD101715,,,2025-03-27,Completed,Cash
ORD101716,,,2024-04-12,Completed,Cash
ORD101717,,,2025-03-18,Completed,Card
ORD101718,,,2024-12-26,Completed,M-Pesa
ORD101719,,,2025-10-31,Completed,Card
ORD101720,,,2024-05-20,Completed,Bank Transfer
ORD101721,,,2024-04-30,Completed,Card
ORD101722,,,2024-06-13,Completed,M-Pesa
ORD101723,,,2024-10-31,Completed,M-Pesa
ORD101724,,,2025-09-20,Completed,M-Pesa
ORD101725,,,2024-10-31,Completed,Card
ORD101726,,,2024-05-24,Completed,Cash
ORD101727,,,2025-03-08,Completed,M-Pesa
ORD101728,,,2024-11-20,Completed,M-Pesa
ORD101729,,,2025-10-04,Completed,Card
ORD101730,,,2025-09-25,Completed,M-Pesa
ORD101731,,,2024-06-01,Completed,M-Pesa
ORD101732,,,2025-06-08,Completed,Card
ORD101733,,,2025-06-30,Returned,M-Pesa
ORD101734,,,2024-03-30,Completed,Card
ORD101735,,,2025-01-13,Completed,M-Pesa
ORD101736,,,2025-08-06,Completed,Cash
ORD101737,,,2024-10-09,Completed,M-Pesa
ORD101738,,,2024-12-20,Completed,M-Pesa
ORD101739,,,2025-12-31,Completed,Cash
ORD101740,,,2025-06-09,Completed,M-Pesa
ORD101741,,,2025-05-24,Completed,Bank Transfer
ORD101742,,,2024-03-19,Completed,Bank Transfer
ORD101743,,,2025-11-30,Completed,Cash
ORD101744,,,2024-01-01,Completed,M-Pesa
ORD101745,,,2025-10-26,Completed,Card
ORD101746,,,2024-10-27,Returned,M-Pesa
ORD101747,,,2025-12-25,Completed,M-Pesa
ORD101748,,,2025-07-16,Completed,Card
ORD101749,,,2025-05-26,Completed,Card
ORD101750,,,2024-03-26,Completed,Card
ORD101751,,,2025-11-17,Completed,M-Pesa
ORD101752,,,2025-10-31,Completed,M-Pesa
ORD101753,,,2025-05-06,Completed,M-Pesa
ORD101754,,,2024-07-01,Cancelled,Card
ORD101755,,,2024-02-22,Completed,Cash
ORD101756,,,2025-12-09,Completed,M-Pesa
ORD101757,,,2025-07-03,Completed,M-Pesa
ORD101758,,,2025-04-09,Completed,M-Pesa
ORD101759,,,2024-04-15,Completed,Card
ORD101760,,,2025-07-19,Completed,Bank Transfer
ORD101761,,,2024-04-29,Completed,Card
ORD101762,,,2024-06-23,Completed,M-Pesa
ORD101763,,,2024-10-29,Completed,M-Pesa
ORD101764,,,2024-05-11,Completed,Card
ORD101765,,,2025-03-31,Completed,Card
ORD101766,,,2024-12-08,Completed,Card
ORD101767,,,2024-01-11,Completed,Cash
ORD101768,,,2024-08-30,Completed,M-Pesa
ORD101769,,,2024-07-14,Completed,M-Pesa
ORD101770,,,2025-11-04,Completed,Cash
ORD101771,,,2024-08-25,Completed,Card
ORD101772,,,2024-11-04,Completed,M-Pesa
ORD101773,,,2024-05-02,Completed,Cash
ORD101774,,,2024-05-06,Completed,M-Pesa
ORD101775,,,2024-07-20,Completed,M-Pesa
ORD101776,,,2025-03-19,Completed,Card
ORD101777,,,2024-09-24,Completed,M-Pesa
ORD101778,,,2024-10-09,Completed,M-Pesa
ORD101779,,,2024-09-28,Completed,M-Pesa
ORD101780,,,2024-12-31,Completed,M-Pesa
ORD101781,,,2024-04-24,Completed,Card
ORD101782,,,2024-06-08,Completed,Bank Transfer
ORD101783,,,2024-07-12,Completed,Card
ORD101784,,,2024-05-06,Completed,M-Pesa
ORD101785,,,2025-11-16,Returned,Card
ORD101786,,,2025-08-06,Completed,M-Pesa
ORD101787,,,2024-04-29,Completed,M-Pesa
ORD101788,,,2025-08-31,Completed,Bank Transfer
ORD101789,,,2025-12-29,Completed,Card
ORD101790,,,2024-10-21,Completed,M-Pesa
ORD101791,,,2025-11-20,Completed,Card
ORD101792,,,2024-12-20,Completed,M-Pesa
ORD101793,,,2024-06-22,Completed,Bank Transfer
ORD101794,,,2024-09-17,Completed,M-Pesa
ORD101795,,,2025-08-08,Completed,M-Pesa
ORD101796,,,2024-05-31,Completed,Card
ORD101797,,,2025-09-19,Completed,Bank Transfer
ORD101798,,,2025-10-13,Cancelled,Card
ORD101799,,,2025-01-02,Completed,Card
ORD101800,,,2024-09-29,Cancelled,Card
ORD101801,,,2025-06-06,Completed,Card
ORD101802,,,2024-11-25,Completed,M-Pesa
ORD101803,,,2025-07-01,Completed,Card
ORD101804,,,2025-09-24,Completed,Card
ORD101805,,,2025-06-21,Completed,Card
ORD101806,,,2024-11-17,Completed,Card
ORD101807,,,2024-02-02,Completed,Bank Transfer
ORD101808,,,2025-01-10,Completed,M-Pesa
ORD101809,,,2024-07-27,Completed,M-Pesa
ORD101810,,,2025-08-18,Completed,M-Pesa
ORD101811,,,2025-04-23,Completed,M-Pesa
ORD101812,,,2024-08-14,Completed,M-Pesa
ORD101813,,,2025-06-30,Completed,Cash
ORD101814,,,2024-04-24,Completed,Cash
ORD101815,,,2025-11-17,Completed,M-Pesa
ORD101816,,,2025-01-11,Completed,M-Pesa
ORD101817,,,2024-07-20,Returned,M-Pesa
ORD101818,,,2024-11-04,Completed,M-Pesa
ORD101819,,,2025-11-10,Completed,M-Pesa
ORD101820,,,2024-08-17,Completed,Card
ORD101821,,,2024-01-30,Completed,Card
ORD101822,,,2025-06-18,Completed,Bank Transfer
ORD101823,,,2025-09-11,Completed,M-Pesa
ORD101824,,,2024-02-13,Completed,Card
ORD101825,,,2024-03-02,Completed,Card
ORD101826,,,2024-01-27,Completed,Card
ORD101827,,,2025-05-06,Completed,Cash
ORD101828,,,2025-12-31,Completed,Card
ORD101829,,,2025-02-14,Completed,M-Pesa
ORD101830,,,2024-12-14,Completed,Card
ORD101831,,,2024-03-04,Completed,M-Pesa
ORD101832,,,2025-01-20,Completed,M-Pesa
ORD101833,,,2024-01-08,Completed,Card
ORD101834,,,2025-09-17,Cancelled,Card
ORD101835,,,2024-09-29,Completed,M-Pesa
ORD101836,,,2024-09-15,Cancelled,Bank Transfer
ORD101837,,,2024-09-01,Completed,Card
ORD101838,,,2024-07-18,Completed,Card
ORD101839,,,2025-11-12,Completed,M-Pesa
ORD101840,,,2025-07-31,Completed,M-Pesa
ORD101841,,,2025-02-07,Completed,M-Pesa
ORD101842,,,2025-09-14,Completed,Card
ORD101843,,,2024-12-22,Completed,Bank Transfer
ORD101844,,,2025-08-02,Completed,M-Pesa
ORD101845,,,2024-12-30,Completed,M-Pesa
ORD101846,,,2025-05-15,Completed,M-Pesa
ORD101847,,,2025-06-21,Completed,Card
ORD101848,,,2025-06-14,Completed,M-Pesa
ORD101849,,,2025-08-03,Completed,Card
ORD101850,,,2025-12-01,Completed,M-Pesa
ORD101851,,,2024-06-02,Returned,Bank Transfer
ORD101852,,,2025-12-30,Cancelled,Bank Transfer
ORD101853,,,2025-11-25,Completed,M-Pesa
ORD101854,,,2025-10-15,Completed,M-Pesa
ORD101855,,,2024-07-30,Completed,Cash
ORD101856,,,2024-07-17,Completed,Cash
ORD101857,,,2025-07-29,Completed,Card
ORD101858,,,2024-05-14,Completed,Bank Transfer
ORD101859,,,2025-03-01,Completed,M-Pesa
ORD101860,,,2025-08-19,Completed,M-Pesa
ORD101861,,,2024-01-15,Completed,M-Pesa
ORD101862,,,2024-05-19,Completed,M-Pesa
ORD101863,,,2024-08-23,Completed,M-Pesa
ORD101864,,,2025-05-03,Completed,M-Pesa
ORD101865,,,2024-08-18,Completed,M-Pesa
ORD101866,,,2024-08-10,Completed,M-Pesa
ORD101867,,,2024-03-16,Completed,Bank Transfer
ORD101868,,,2025-02-16,Completed,M-Pesa
ORD101869,,,2025-03-22,Completed,M-Pesa
ORD101870,,,2024-03-18,Completed,M-Pesa
ORD101871,,,2025-11-20,Completed,Card
ORD101872,,,2025-10-01,Completed,M-Pesa
ORD101873,,,2025-09-26,Completed,Card
ORD101874,,,2025-11-24,Completed,M-Pesa
ORD101875,,,2024-01-22,Completed,M-Pesa
ORD101876,,,2024-07-23,Completed,Bank Transfer
ORD101877,,,2024-07-23,Cancelled,M-Pesa
ORD101878,,,2024-03-13,Completed,M-Pesa
ORD101879,,,2024-03-30,Completed,M-Pesa
ORD101880,,,2025-12-13,Completed,M-Pesa
ORD101881,,,2025-05-21,Completed,Bank Transfer
ORD101882,,,2024-11-20,Completed,M-Pesa
ORD101883,,,2025-05-01,Completed,M-Pesa
ORD101885,,,2024-08-21,Completed,Card
ORD101886,,,2025-07-18,Completed,Card
ORD101887,,,2025-01-25,Completed,Cash
ORD101888,,,2024-08-16,Completed,Card
ORD101889,,,2025-01-13,Cancelled,Card
ORD101890,,,2025-10-26,Completed,M-Pesa
ORD101891,,,2024-06-16,Completed,M-Pesa
ORD101892,,,2025-12-20,Completed,Card
ORD101893,,,2024-07-29,Completed,Cash
ORD101894,,,2025-11-28,Completed,M-Pesa
ORD101895,,,2025-10-27,Completed,M-Pesa
ORD101896,,,2024-09-26,Completed,M-Pesa
ORD101897,,,2025-12-05,Completed,M-Pesa
ORD101898,,,2024-07-13,Completed,M-Pesa
ORD101899,,,2024-06-27,Completed,Cash
ORD101900,,,2024-11-07,Completed,Card
ORD101901,,,2025-06-03,Completed,Card
ORD101902,,,2025-11-20,Completed,M-Pesa
ORD101903,,,2024-04-10,Completed,M-Pesa
ORD101904,,,2025-07-30,Completed,M-Pesa
ORD101905,,,2025-04-09,Completed,M-Pesa
ORD101906,,,2024-02-17,Completed,Card
ORD101907,,,2024-04-03,Completed,M-Pesa
ORD101908,,,2025-11-21,Completed,M-Pesa
ORD101909,,,2024-11-10,Completed,Card
ORD101910,,,2025-07-07,Completed,M-Pesa
ORD101911,,,2025-08-27,Completed,M-Pesa
ORD101912,,,2025-05-14,Completed,M-Pesa
ORD101913,,,2025-05-14,Completed,Cash
ORD101914,,,2024-09-03,Completed,Card
ORD101915,,,2024-04-19,Completed,Card
ORD101916,,,2024-04-20,Cancelled,Card
ORD101917,,,2024-06-16,Completed,Cash
ORD101918,,,2024-08-02,Completed,Cash
ORD101919,,,2025-03-09,Completed,Card
ORD101920,,,2025-03-08,Completed,Card
ORD101921,,,2025-12-17,Completed,M-Pesa
ORD101922,,,2025-09-11,Returned,Card
ORD101923,,,2024-09-06,Completed,Cash
ORD101925,,,2025-12-12,Completed,M-Pesa
ORD101926,,,2025-07-28,Completed,Cash
ORD101927,,,2025-01-31,Completed,Card
ORD101928,,,2024-03-25,Completed,M-Pesa
ORD101929,,,2024-07-14,Completed,M-Pesa
ORD101930,,,2024-09-27,Completed,M-Pesa
ORD101931,,,2024-09-30,Completed,Card
ORD101932,,,2025-08-18,Completed,Card
ORD101933,,,2024-02-16,Completed,M-Pesa
ORD101934,,,2024-08-13,Completed,Cash
ORD101935,,,2024-07-15,Returned,M-Pesa
ORD101936,,,2025-11-30,Completed,M-Pesa
ORD101937,,,2025-06-15,Completed,Bank Transfer
ORD101938,,,2025-12-23,Completed,Cash
ORD101939,,,2025-12-15,Completed,Bank Transfer
ORD101940,,,2024-12-28,Completed,M-Pesa
ORD101941,,,2025-04-17,Completed,M-Pesa
ORD101942,,,2024-10-31,Completed,M-Pesa
ORD101943,,,2025-02-10,Completed,Cash
ORD101944,,,2025-04-01,Completed,Card
ORD101945,,,2024-03-01,Completed,M-Pesa
ORD101946,,,2025-09-23,Completed,M-Pesa
ORD101947,,,2024-11-28,Completed,Bank Transfer
ORD101948,,,2025-08-28,Completed,Card
ORD101949,,,2025-03-27,Completed,Card
ORD101950,,,2025-03-15,Completed,M-Pesa
ORD101951,,,2025-07-11,Returned,Card
ORD101952,,,2024-10-07,Completed,M-Pesa
ORD101953,,,2025-10-11,Completed,Card
ORD101954,,,2025-02-03,Completed,Card
ORD101955,,,2025-11-21,Completed,Bank Transfer
ORD101956,,,2025-07-02,Completed,Cash
ORD101957,,,2025-04-08,Completed,M-Pesa
ORD101958,,,2024-03-11,Completed,Card
ORD101959,,,2025-10-10,Completed,Cash
ORD101960,,,2025-01-09,Completed,Bank Transfer
ORD101961,,,2025-12-11,Completed,Card
ORD101962,,,2024-06-11,Completed,M-Pesa
ORD101963,,,2025-07-25,Completed,M-Pesa
ORD101964,,,2025-01-21,Completed,M-Pesa
ORD101965,,,2025-04-17,Completed,Card
ORD101966,,,2024-04-12,Completed,Card
ORD101967,,,2025-03-29,Completed,M-Pesa
ORD101968,,,2024-12-04,Cancelled,Card
ORD101969,,,2024-01-30,Completed,M-Pesa
ORD101970,,,2024-11-17,Completed,M-Pesa
ORD101971,,,2025-05-05,Completed,Bank Transfer
ORD101972,,,2024-05-31,Completed,M-Pesa
ORD101973,,,2025-05-02,Cancelled,M-Pesa
ORD101974,,,2024-05-26,Completed,M-Pesa
ORD101975,,,2024-10-12,Completed,M-Pesa
ORD101976,,,2024-07-30,Completed,Card
ORD101977,,,2024-10-20,Completed,M-Pesa
ORD101978,,,2025-05-17,Completed,M-Pesa
ORD101979,,,2024-08-02,Completed,Card
ORD101980,,,2025-03-30,Completed,Card
ORD101981,,,2024-05-18,Completed,M-Pesa
ORD101982,,,2024-01-20,Completed,Card
ORD101983,,,2025-03-15,Completed,M-Pesa
ORD101984,,,2025-03-29,Completed,Card
ORD101985,,,2024-02-14,Cancelled,Bank Transfer
ORD101986,,,2025-09-20,Completed,M-Pesa
ORD101987,,,2025-01-12,Completed,Card
ORD101988,,,2024-11-05,Returned,Card
ORD101989,,,2025-05-15,Completed,Cash
ORD101990,,,2025-10-15,Completed,Bank Transfer
ORD101991,,,2024-12-20,Completed,Card
ORD101992,,,2024-06-01,Completed,M-Pesa
ORD101993,,,2024-07-25,Completed,M-Pesa
ORD101994,,,2024-01-30,Completed,Card
ORD101995,,,2025-06-03,Completed,Cash
ORD101996,,,2024-10-02,Completed,M-Pesa
ORD101997,,,2024-05-17,Completed,Cash
ORD101998,,,2025-01-22,Completed,Card
ORD101999,,,2024-05-10,Completed,Bank Transfer
ORD102000,,,2024-11-12,Completed,Card
ORD102001,,,2024-06-11,Completed,M-Pesa
ORD102002,,,2024-02-04,Completed,M-Pesa
ORD102003,,,2025-03-07,Completed,M-Pesa
ORD102004,,,2025-11-25,Cancelled,M-Pesa
ORD102005,,,2025-04-12,Completed,Bank Transfer
ORD102006,,,2025-10-28,Completed,Card
ORD102007,,,2024-06-25,Completed,M-Pesa
ORD102008,,,2024-12-14,Completed,M-Pesa
ORD102009,,,2025-08-15,Completed,M-Pesa
ORD102010,,,2025-06-15,Completed,M-Pesa
ORD102011,,,2024-06-29,Completed,M-Pesa
ORD102012,,,2024-08-20,Completed,Cash
ORD102013,,,2025-09-08,Completed,Card
ORD102014,,,2025-09-08,Cancelled,Card
ORD102015,,,2025-07-22,Completed,M-Pesa
ORD102016,,,2024-02-23,Completed,Card
ORD102017,,,2024-02-12,Completed,Bank Transfer
ORD102018,,,2024-09-14,Completed,M-Pesa
ORD102019,,,2024-11-16,Completed,M-Pesa
ORD102020,,,2024-12-10,Completed,M-Pesa
ORD102021,,,2024-05-18,Completed,Card
ORD102022,,,2025-03-31,Completed,M-Pesa
ORD102023,,,2024-09-21,Completed,Card
ORD102024,,,2024-04-05,Completed,M-Pesa
ORD102025,,,2024-07-18,Completed,M-Pesa
ORD102026,,,2024-10-14,Completed,Card
ORD102027,,,2024-10-13,Completed,M-Pesa
ORD102028,,,2025-02-13,Completed,Bank Transfer
ORD102029,,,2024-08-12,Completed,Cash
ORD102030,,,2025-12-19,Completed,Cash
ORD102031,,,2025-05-04,Cancelled,Bank Transfer
ORD102032,,,2024-06-14,Completed,Cash
ORD102033,,,2025-05-05,Completed,Card
ORD102034,,,2024-02-13,Completed,Card
ORD102035,,,2024-11-21,Completed,M-Pesa
ORD102036,,,2025-06-14,Completed,Card
ORD102037,,,2024-08-25,Completed,M-Pesa
ORD102038,,,2024-10-03,Completed,M-Pesa
ORD102039,,,2024-04-20,Completed,Card
ORD102040,,,2025-09-21,Completed,M-Pesa
ORD102041,,,2024-04-17,Completed,M-Pesa
ORD102042,,,2025-01-20,Completed,M-Pesa
ORD102043,,,2025-03-01,Completed,Card
ORD102044,,,2024-12-24,Returned,Card
ORD102045,,,2024-08-23,Completed,M-Pesa
ORD102046,,,2025-04-09,Completed,M-Pesa
ORD102047,,,2025-05-16,Completed,M-Pesa
ORD102048,,,2025-09-30,Completed,M-Pesa
ORD102049,,,2025-09-05,Completed,Card
ORD102050,,,2025-07-16,Cancelled,Card
ORD102051,,,2025-02-03,Completed,Card
ORD102052,,,2025-03-26,Completed,M-Pesa
ORD102053,,,2025-08-08,Completed,Cash
ORD102054,,,2024-06-15,Completed,M-Pesa
ORD102055,,,2024-09-03,Completed,Card
ORD102056,,,2025-12-25,Completed,M-Pesa
ORD102057,,,2025-06-26,Completed,Bank Transfer
ORD102058,,,2025-09-02,Completed,Card
ORD102059,,,2025-01-15,Completed,Bank Transfer
ORD102060,,,2024-07-23,Completed,Card
ORD102061,,,2024-05-01,Completed,Card
ORD102062,,,2025-02-27,Completed,Cash
ORD102063,,,2024-08-26,Completed,M-Pesa
ORD102064,,,2025-07-26,Completed,Cash
ORD102065,,,2024-12-02,Completed,Card
ORD102066,,,2024-04-25,Completed,M-Pesa
ORD102067,,,2024-10-13,Completed,Card
ORD102068,,,2025-11-02,Completed,Bank Transfer
ORD102069,,,2024-04-21,Returned,M-Pesa
ORD102070,,,2024-11-18,Completed,Card
ORD102071,,,2024-06-30,Completed,M-Pesa
ORD102072,,,2025-11-11,Completed,M-Pesa
ORD102073,,,2025-02-12,Returned,Card
ORD102074,,,2024-09-28,Completed,Card
ORD102075,,,2025-05-25,Completed,Cash
ORD102076,,,2025-12-19,Completed,M-Pesa
ORD102077,,,2025-10-04,Completed,M-Pesa
ORD102078,,,2025-06-25,Completed,M-Pesa
ORD102079,,,2025-09-11,Completed,M-Pesa
ORD102080,,,2024-07-24,Completed,M-Pesa
ORD102081,,,2024-02-03,Completed,Cash
ORD102082,,,2024-06-16,Completed,Card
ORD102083,,,2025-04-29,Cancelled,Card
ORD102084,,,2025-01-21,Completed,Cash
ORD102085,,,2024-10-09,Completed,M-Pesa
ORD102086,,,2024-12-14,Completed,Card
ORD102087,,,2025-07-18,Completed,M-Pesa
ORD102088,,,2025-11-06,Completed,Card
ORD102089,,,2024-03-19,Completed,M-Pesa
ORD102090,,,2025-06-09,Completed,M-Pesa
ORD102091,,,2025-12-04,Completed,Card
ORD102092,,,2024-05-11,Completed,Bank Transfer
ORD102093,,,2025-09-09,Completed,Card
ORD102094,,,2025-10-20,Completed,Card
ORD102095,,,2024-11-21,Completed,M-Pesa
ORD102096,,,2025-01-21,Completed,M-Pesa
ORD102097,,,2025-06-08,Completed,Card
ORD102098,,,2025-04-15,Completed,Card
ORD102099,,,2025-03-09,Completed,Cash
ORD102100,,,2024-03-07,Completed,Card
ORD102101,,,2024-10-09,Completed,Cash
ORD102102,,,2025-09-27,Completed,Card
ORD102103,,,2024-12-24,Completed,Card
ORD102104,,,2024-08-22,Completed,M-Pesa
ORD102105,,,2024-04-07,Completed,Bank Transfer
ORD102106,,,2024-08-31,Completed,M-Pesa
ORD102107,,,2025-06-23,Completed,Card
ORD102108,,,2025-10-25,Completed,M-Pesa
ORD102109,,,2025-01-13,Completed,Cash
ORD102110,,,2025-01-11,Completed,Card
ORD102111,,,2025-10-08,Completed,Card
ORD102112,,,2025-08-31,Completed,Card
ORD102113,,,2024-11-28,Completed,Card
ORD102114,,,2024-09-26,Completed,Cash
ORD102115,,,2024-11-29,Completed,M-Pesa
ORD102116,,,2024-01-31,Completed,M-Pesa
ORD102117,,,2025-09-14,Completed,M-Pesa
ORD102118,,,2025-01-07,Completed,M-Pesa
ORD102119,,,2024-06-05,Completed,Card
ORD102120,,,2024-07-24,Completed,Bank Transfer
ORD102121,,,2024-11-18,Cancelled,M-Pesa
ORD102122,,,2025-03-22,Completed,M-Pesa
ORD102123,,,2024-03-17,Returned,M-Pesa
ORD102124,,,2025-07-15,Completed,Card
ORD102125,,,2024-08-14,Completed,Card
ORD102126,,,2025-01-09,Completed,Card
ORD102127,,,2024-10-11,Completed,Cash
ORD102128,,,2025-03-19,Completed,M-Pesa
ORD102129,,,2025-06-20,Completed,M-Pesa
ORD102130,,,2024-11-06,Completed,Card
ORD102131,,,2024-02-28,Completed,M-Pesa
ORD102132,,,2024-04-06,Completed,M-Pesa
ORD102133,,,2024-05-02,Completed,Cash
ORD102134,,,2024-03-20,Completed,Card
ORD102135,,,2025-11-10,Completed,M-Pesa
ORD102136,,,2025-05-14,Completed,M-Pesa
ORD102137,,,2024-03-03,Completed,Cash
ORD102138,,,2024-10-26,Completed,Bank Transfer
ORD102139,,,2025-08-18,Completed,M-Pesa
ORD102140,,,2025-09-26,Completed,Card
ORD102141,,,2024-10-02,Completed,Card
ORD102142,,,2024-04-07,Completed,Bank Transfer
ORD102143,,,2024-09-25,Completed,Card
ORD102144,,,2025-07-31,Completed,Card
ORD102145,,,2025-10-13,Completed,Card
ORD102146,,,2025-08-06,Completed,Card
ORD102147,,,2024-05-19,Completed,M-Pesa
ORD102148,,,2025-10-05,Completed,Card
ORD102149,,,2025-04-15,Completed,Card
ORD102150,,,2024-11-24,Completed,Bank Transfer
ORD102151,,,2024-08-14,Completed,M-Pesa
ORD102152,,,2024-12-28,Completed,M-Pesa
ORD102153,,,2024-05-18,Completed,M-Pesa
ORD102154,,,2024-03-20,Cancelled,M-Pesa
ORD102155,,,2025-12-22,Completed,M-Pesa
ORD102156,,,2025-08-12,Completed,M-Pesa
ORD102157,,,2025-01-23,Completed,M-Pesa
ORD102158,,,2025-09-11,Completed,Card
ORD102159,,,2024-11-08,Completed,Cash
ORD102160,,,2024-06-30,Completed,M-Pesa
ORD102161,,,2025-04-16,Cancelled,Cash
ORD102162,,,2024-06-18,Completed,M-Pesa
ORD102163,,,2024-08-20,Completed,Card
ORD102164,,,2025-12-17,Completed,M-Pesa
ORD102165,,,2024-12-04,Completed,Card
ORD102166,,,2025-01-06,Completed,Card
ORD102167,,,2024-08-05,Completed,Card
ORD102168,,,2025-03-15,Completed,Bank Transfer
ORD102169,,,2025-03-22,Completed,M-Pesa
ORD102170,,,2025-05-10,Completed,M-Pesa
ORD102171,,,2024-05-20,Cancelled,Bank Transfer
ORD102172,,,2024-04-20,Completed,Bank Transfer
ORD102173,,,2025-05-10,Completed,Cash
ORD102174,,,2025-11-27,Completed,M-Pesa
ORD102175,,,2025-07-04,Completed,Card
ORD102176,,,2024-11-26,Completed,Card
ORD102177,,,2024-10-11,Completed,Bank Transfer
ORD102178,,,2025-11-10,Completed,Bank Transfer
ORD102179,,,2024-12-27,Cancelled,M-Pesa
ORD102180,,,2024-12-11,Completed,M-Pesa
ORD102181,,,2024-06-28,Returned,Card
ORD102182,,,2025-11-19,Completed,Bank Transfer
ORD102183,,,2024-12-31,Completed,M-Pesa
ORD102184,,,2024-04-18,Completed,Bank Transfer
ORD102185,,,2024-02-18,Completed,Cash
ORD102186,,,2025-09-11,Completed,M-Pesa
ORD102187,,,2025-01-12,Completed,Card
ORD102188,,,2024-10-14,Completed,Card
ORD102189,,,2025-08-06,Completed,Card
ORD102190,,,2024-03-02,Completed,M-Pesa
ORD102191,,,2024-02-14,Completed,Card
ORD102192,,,2024-11-21,Returned,M-Pesa
ORD102193,,,2024-01-16,Completed,M-Pesa
ORD102194,,,2024-04-27,Completed,Card
ORD102195,,,2024-08-24,Completed,M-Pesa
ORD102196,,,2024-04-22,Completed,Bank Transfer
ORD102197,,,2024-11-14,Completed,M-Pesa
ORD102198,,,2025-12-17,Completed,M-Pesa
ORD102199,,,2025-07-12,Cancelled,Card
ORD102200,,,2024-01-24,Completed,Bank Transfer
ORD102201,,,2024-09-09,Completed,M-Pesa
ORD102203,,,2024-02-20,Completed,M-Pesa
ORD102204,,,2024-05-08,Completed,M-Pesa
ORD102205,,,2024-04-28,Completed,Cash
ORD102206,,,2025-07-17,Completed,Card
ORD102207,,,2025-08-22,Completed,Cash
ORD102208,,,2024-08-18,Completed,Card
ORD102209,,,2024-06-04,Completed,Card
ORD102210,,,2024-09-10,Completed,M-Pesa
ORD102211,,,2024-08-22,Completed,M-Pesa
ORD102212,,,2024-09-02,Completed,Card
ORD102213,,,2025-05-23,Completed,M-Pesa
ORD102214,,,2024-10-02,Completed,M-Pesa
ORD102215,,,2024-08-21,Completed,Bank Transfer
ORD102216,,,2025-05-14,Completed,Bank Transfer
ORD102217,,,2024-06-25,Cancelled,Bank Transfer
ORD102218,,,2025-04-26,Completed,Card
ORD102220,,,2025-09-07,Completed,Card
ORD102221,,,2024-05-31,Completed,M-Pesa
ORD102222,,,2025-08-30,Completed,M-Pesa
ORD102223,,,2025-03-05,Returned,Card
ORD102224,,,2025-11-10,Completed,Bank Transfer
ORD102225,,,2024-09-03,Completed,M-Pesa
ORD102226,,,2024-07-18,Completed,M-Pesa
ORD102227,,,2025-01-31,Completed,M-Pesa
ORD102228,,,2024-05-08,Completed,M-Pesa
ORD102229,,,2024-11-17,Completed,Card
ORD102230,,,2025-08-19,Completed,M-Pesa
ORD102231,,,2025-07-21,Completed,M-Pesa
ORD102232,,,2024-10-07,Completed,M-Pesa
ORD102233,,,2025-11-15,Completed,Card
ORD102234,,,2025-04-19,Completed,M-Pesa
ORD102235,,,2025-12-15,Completed,Card
ORD102236,,,2025-10-21,Cancelled,M-Pesa
ORD102237,,,2025-11-04,Completed,Card
ORD102238,,,2024-06-05,Completed,Card
ORD102239,,,2025-01-05,Completed,Card
ORD102240,,,2024-02-28,Completed,Bank Transfer
ORD102241,,,2025-04-12,Completed,Card
ORD102242,,,2025-06-16,Completed,Card
ORD102243,,,2024-10-11,Completed,Card
ORD102244,,,2024-04-09,Completed,Card
ORD102245,,,2024-10-25,Completed,M-Pesa
ORD102246,,,2024-08-17,Completed,Card
ORD102247,,,2024-12-12,Completed,M-Pesa
ORD102248,,,2024-06-15,Returned,M-Pesa
ORD102249,,,2025-08-17,Completed,Card
ORD102250,,,2024-01-12,Completed,M-Pesa
ORD102251,,,2025-12-30,Completed,Bank Transfer
ORD102252,,,2025-06-05,Completed,M-Pesa
ORD102253,,,2024-03-15,Completed,Cash
ORD102254,,,2025-06-24,Completed,M-Pesa
