order_item_id,order_id,product_id,quantity,unit_price,discount
ITEM0200320,ORD105769,PR075,1,3041.73,0.0
ITEM0200321,ORD105769,PR097,2,386.62,0.1
ITEM0200322,ORD105769,PR007,1,2658.07,0.0
ITEM0200323,ORD105769,PR006,1,76448.71,0.0
ITEM0200324,ORD105770,PR028,3,5435.58,0.15
ITEM0200325,ORD105770,PR054,1,7422.88,0.1
ITEM0200326,ORD105771,PR081,2,904.52,0.0
ITEM0200327,ORD105772,PR099,2,384.14,0.0
ITEM0200328,ORD105773,PR029,2,24865.68,0.05
ITEM0200329,ORD105774,PR070,2,10084.2,0.1
ITEM0200330,ORD105774,PR035,1,26868.24,0.05
ITEM0200331,ORD105775,PR049,1,6771.09,0.0
ITEM0200332,ORD105776,PR028,1,5604.4,0.05
ITEM0200333,ORD105777,PR083,2,370.15,0.15
ITEM0200334,ORD105777,PR004,5,33089.46,0.2
ITEM0200335,ORD105777,PR065,2,1592.67,0.15
ITEM0200336,ORD105777,PR026,1,4522.83,0.1
ITEM0200337,ORD105777,PR043,4,6754.77,0.1
ITEM0200338,ORD105778,PR044,1,3329.09,0.05
ITEM0200339,ORD105778,PR011,1,7825.96,0.1
ITEM0200340,ORD105778,PR087,3,1370.07,0.2
ITEM0200341,ORD105778,PR036,1,5836.37,0.0
ITEM0200342,ORD105779,PR089,1,440.13,0.2
ITEM0200343,ORD105780,PR067,1,2856.51,0.1
ITEM0200344,ORD105781,PR027,3,20871.3,0.05
ITEM0200345,ORD105782,PR083,2,369.41,0.1
ITEM0200346,ORD105783,PR018,1,9944.0,0.15
ITEM0200347,ORD105784,PR003,1,3306.3,0.15
ITEM0200348,ORD105784,PR050,1,6159.41,0.05
ITEM0200349,ORD105785,PR099,2,387.59,0.1
ITEM0200350,ORD105785,PR077,2,2194.12,0.05
ITEM0200351,ORD105785,PR054,4,7388.13,0.1
ITEM0200352,ORD105785,PR099,1,382.63,0.1
ITEM0200353,ORD105786,PR073,1,2266.16,0.2
ITEM0200354,ORD105786,PR011,5,7875.09,0.05
ITEM0200355,ORD105787,PR093,4,717.05,0.0
ITEM0200356,ORD105787,PR017,2,7181.36,0.15
ITEM0200357,ORD105788,PR076,2,1921.66,0.2
ITEM0200358,ORD105789,PR071,1,1142.52,0.05
ITEM0200359,ORD105790,PR009,2,5621.65,0.0
ITEM0200360,ORD105791,PR041,2,4464.43,0.05
ITEM0200361,ORD105791,PR052,1,2703.09,0.05
ITEM0200362,ORD105791,PR082,1,400.58,0.05
ITEM0200363,ORD105791,PR007,1,2626.79,0.05
ITEM0200364,ORD105791,PR015,1,3919.5,0.0
ITEM0200365,ORD105792,PR058,1,9982.95,0.0
ITEM0200366,ORD105793,PR010,1,107815.85,0.05
ITEM0200367,ORD105793,PR036,1,5850.19,0.05
ITEM0200368,ORD105793,PR073,1,2355.77,0.05
ITEM0200369,ORD105793,PR087,4,1362.87,0.05
ITEM0200370,ORD105794,PR020,1,2205.21,0.0
ITEM0200371,ORD105794,PR021,1,6718.46,0.0
ITEM0200372,ORD105794,PR004,2,32110.62,0.05
ITEM0200373,ORD105794,PR069,3,1674.58,0.0
ITEM0200374,ORD105795,PR021,2,6904.87,0.15
ITEM0200375,ORD105796,PR002,3,60490.0,0.15
ITEM0200376,ORD105797,PR050,1,6435.04,0.05
ITEM0200377,ORD105797,PR094,1,1047.25,0.15
ITEM0200378,ORD105798,PR032,1,13468.24,0.1
ITEM0200379,ORD105798,PR016,1,12234.6,0.1
ITEM0200380,ORD105799,PR013,1,7554.36,0.1
ITEM0200381,ORD105799,PR079,1,3197.17,0.0
ITEM0200382,ORD105800,PR015,1,3929.5,0.1
ITEM0200383,ORD105801,PR011,4,7660.16,0.0
ITEM0200384,ORD105801,PR086,1,339.23,0.0
ITEM0200385,ORD105801,PR010,1,107552.13,0.0
ITEM0200386,ORD105802,PR005,1,4442.74,0.0
ITEM0200387,ORD105803,PR077,1,2190.63,0.0
ITEM0200388,ORD105803,PR030,3,5399.53,0.15
ITEM0200389,ORD105804,PR012,1,11238.83,0.15
ITEM0200390,ORD105804,PR017,5,7057.71,0.0
ITEM0200391,ORD105804,PR015,1,4050.91,0.2
ITEM0200392,ORD105805,PR064,3,1741.54,0.0
ITEM0200393,ORD105805,PR012,1,11289.65,0.0
ITEM0200394,ORD105805,PR034,1,3144.44,0.15
ITEM0200395,ORD105806,PR044,1,3332.97,0.2
ITEM0200396,ORD105806,PR083,4,374.95,0.05
ITEM0200397,ORD105806,PR095,1,1279.16,0.1
ITEM0200398,ORD105807,PR013,4,7203.61,0.05
ITEM0200399,ORD105807,PR080,1,3122.39,0.1
ITEM0200400,ORD105807,PR098,1,664.31,0.0
ITEM0200401,ORD105808,PR087,1,1385.54,0.05
ITEM0200402,ORD105808,PR020,1,2136.42,0.05
ITEM0200403,ORD105809,PR039,1,4843.0,0.15
ITEM0200404,ORD105810,PR043,1,6858.55,0.05
ITEM0200405,ORD105811,PR063,2,1039.7,0.1
ITEM0200406,ORD105811,PR082,2,385.9,0.0
ITEM0200407,ORD105811,PR076,1,1910.24,0.0
ITEM0200408,ORD105812,PR070,1,10150.79,0.2
ITEM0200409,ORD105812,PR060,4,2642.86,0.1
ITEM0200410,ORD105812,PR098,1,667.58,0.0
ITEM0200411,ORD105813,PR006,1,74190.08,0.1
ITEM0200412,ORD105814,PR019,2,2192.68,0.05
ITEM0200413,ORD105815,PR060,1,2673.8,0.0
ITEM0200414,ORD105816,PR070,1,9691.4,0.1
ITEM0200415,ORD105817,PR085,1,993.76,0.05
ITEM0200416,ORD105817,PR075,3,2887.31,0.0
ITEM0200417,ORD105818,PR073,2,2320.71,0.1
ITEM0200418,ORD105819,PR014,2,9355.68,0.0
ITEM0200419,ORD105820,PR098,1,658.68,0.15
ITEM0200420,ORD105820,PR007,4,2649.89,0.1
ITEM0200421,ORD105820,PR090,3,399.24,0.1
ITEM0200422,ORD105820,PR030,1,5295.48,0.1
ITEM0200423,ORD105820,PR035,1,27451.52,0.0
ITEM0200424,ORD105821,PR093,2,739.88,0.0
ITEM0200425,ORD105822,PR029,1,26173.01,0.0
ITEM0200426,ORD105823,PR084,1,302.13,0.05
ITEM0200427,ORD105823,PR009,3,5638.81,0.1
ITEM0200428,ORD105823,PR080,1,3138.54,0.05
ITEM0200429,ORD105823,PR002,1,61231.54,0.05
ITEM0200430,ORD105824,PR050,1,6292.34,0.0
ITEM0200431,ORD105825,PR010,3,105765.48,0.15
ITEM0200432,ORD105826,PR044,1,3422.61,0.0
ITEM0200433,ORD105826,PR098,1,671.69,0.0
ITEM0200434,ORD105827,PR099,1,389.85,0.05
ITEM0200435,ORD105827,PR060,3,2675.53,0.15
ITEM0200436,ORD105828,PR004,2,33359.99,0.1
ITEM0200437,ORD105828,PR031,3,2181.29,0.15
ITEM0200438,ORD105828,PR035,4,27060.05,0.1
ITEM0200439,ORD105829,PR066,1,9973.51,0.2
ITEM0200440,ORD105829,PR021,2,6890.74,0.1
ITEM0200441,ORD105830,PR092,1,415.7,0.1
ITEM0200442,ORD105831,PR026,1,4550.63,0.0
ITEM0200443,ORD105831,PR040,2,11439.23,0.05
ITEM0200444,ORD105832,PR080,1,3273.91,0.1
ITEM0200445,ORD105832,PR070,1,9634.29,0.0
ITEM0200446,ORD105832,PR096,2,150.68,0.1
ITEM0200447,ORD105833,PR054,1,7066.7,0.0
ITEM0200448,ORD105833,PR078,1,7972.91,0.2
ITEM0200449,ORD105834,PR059,1,4956.8,0.15
ITEM0200450,ORD105834,PR010,1,104151.37,0.1
ITEM0200451,ORD105835,PR032,4,13479.83,0.1
ITEM0200452,ORD105835,PR048,1,3235.34,0.0
ITEM0200453,ORD105835,PR098,2,668.91,0.05
ITEM0200454,ORD105835,PR064,1,1706.96,0.1
ITEM0200455,ORD105836,PR096,1,148.71,0.0
ITEM0200456,ORD105837,PR083,2,384.85,0.0
ITEM0200457,ORD105837,PR092,1,419.56,0.1
ITEM0200458,ORD105838,PR100,1,673.22,0.05
ITEM0200459,ORD105839,PR100,2,665.88,0.05
ITEM0200460,ORD105839,PR070,1,10141.93,0.05
ITEM0200461,ORD105839,PR055,3,5623.54,0.05
ITEM0200462,ORD105839,PR066,1,10001.08,0.0
ITEM0200463,ORD105840,PR025,2,4797.55,0.0
ITEM0200464,ORD105840,PR098,1,661.79,0.0
ITEM0200465,ORD105841,PR014,2,8975.13,0.0
ITEM0200466,ORD105841,PR063,1,1023.92,0.1
ITEM0200467,ORD105841,PR009,2,5649.72,0.0
ITEM0200468,ORD105841,PR031,1,2113.56,0.0
ITEM0200469,ORD105842,PR034,1,3012.52,0.1
ITEM0200470,ORD105842,PR067,1,2779.6,0.0
ITEM0200471,ORD105842,PR014,3,9369.65,0.1
ITEM0200472,ORD105842,PR054,1,7294.47,0.0
ITEM0200473,ORD105842,PR026,1,4569.63,0.0
ITEM0200474,ORD105843,PR067,2,2840.34,0.1
ITEM0200475,ORD105843,PR001,1,6709.11,0.0
ITEM0200476,ORD105844,PR034,2,3024.3,0.2
ITEM0200477,ORD105845,PR056,1,4349.92,0.15
ITEM0200478,ORD105845,PR074,2,805.17,0.1
ITEM0200479,ORD105846,PR061,1,1328.24,0.05
ITEM0200480,ORD105846,PR020,2,2221.74,0.0
ITEM0200481,ORD105846,PR091,1,1628.29,0.05
ITEM0200482,ORD105846,PR070,1,9773.64,0.15
ITEM0200483,ORD105846,PR011,1,7537.55,0.0
ITEM0200484,ORD105847,PR069,1,1691.04,0.0
ITEM0200485,ORD105847,PR073,1,2318.87,0.15
ITEM0200486,ORD105847,PR018,1,10347.86,0.15
ITEM0200487,ORD105848,PR099,5,399.17,0.15
ITEM0200488,ORD105849,PR078,4,8279.06,0.1
ITEM0200489,ORD105849,PR077,1,2204.26,0.15
ITEM0200490,ORD105849,PR012,1,11723.98,0.0
ITEM0200491,ORD105849,PR064,1,1716.69,0.05
ITEM0200492,ORD105849,PR048,1,3259.94,0.1
ITEM0200493,ORD105850,PR029,1,25409.62,0.0
ITEM0200494,ORD105850,PR050,1,6339.99,0.0
ITEM0200495,ORD105850,PR059,1,4860.88,0.0
ITEM0200496,ORD105850,PR005,1,4455.15,0.15
ITEM0200497,ORD105851,PR033,1,6824.96,0.0
ITEM0200498,ORD105852,PR070,3,10166.27,0.1
ITEM0200499,ORD105853,PR080,2,3153.6,0.15
ITEM0200500,ORD105854,PR055,4,5748.53,0.15
ITEM0200501,ORD105854,PR007,2,2555.13,0.05
ITEM0200502,ORD105855,PR029,2,25110.24,0.2
ITEM0200503,ORD105855,PR016,1,11725.73,0.1
ITEM0200504,ORD105855,PR097,4,403.85,0.05
ITEM0200505,ORD105855,PR081,4,901.54,0.15
ITEM0200506,ORD105856,PR063,1,1015.98,0.15
ITEM0200507,ORD105857,PR069,1,1659.06,0.0
ITEM0200508,ORD105857,PR028,3,5492.28,0.1
ITEM0200509,ORD105858,PR017,1,6848.91,0.05
ITEM0200510,ORD105858,PR001,3,6434.98,0.05
ITEM0200511,ORD105858,PR033,5,6835.85,0.1
ITEM0200512,ORD105858,PR010,1,108063.01,0.05
ITEM0200513,ORD105859,PR049,1,6643.72,0.05
ITEM0200514,ORD105859,PR070,1,10054.94,0.1
ITEM0200515,ORD105859,PR084,1,301.64,0.15
ITEM0200516,ORD105860,PR047,1,8451.72,0.05
ITEM0200517,ORD105861,PR031,2,2137.5,0.0
ITEM0200518,ORD105862,PR010,3,108603.33,0.0
ITEM0200519,ORD105862,PR089,1,458.65,0.05
ITEM0200520,ORD105862,PR066,1,9706.33,0.1
ITEM0200521,ORD105863,PR089,1,459.87,0.0
ITEM0200522,ORD105863,PR098,1,676.93,0.05
ITEM0200523,ORD105863,PR072,1,1285.71,0.05
ITEM0200524,ORD105863,PR018,1,10258.82,0.05
ITEM0200525,ORD105863,PR047,1,8466.66,0.1
ITEM0200526,ORD105864,PR021,1,6936.42,0.0
ITEM0200527,ORD105864,PR085,1,1029.93,0.0
ITEM0200528,ORD105865,PR017,1,6841.14,0.1
ITEM0200529,ORD105865,PR043,1,6879.2,0.0
ITEM0200530,ORD105866,PR094,1,1035.09,0.15
ITEM0200531,ORD105866,PR005,1,4432.35,0.0
ITEM0200532,ORD105866,PR050,3,6484.61,0.1
ITEM0200533,ORD105867,PR030,2,5301.45,0.05
ITEM0200534,ORD105868,PR010,1,107742.04,0.1
ITEM0200535,ORD105869,PR081,2,934.96,0.05
ITEM0200536,ORD105869,PR018,1,10226.61,0.1
ITEM0200537,ORD105869,PR047,1,8418.39,0.0
ITEM0200538,ORD105869,PR092,1,408.77,0.05
ITEM0200539,ORD105869,PR043,1,6755.45,0.0
ITEM0200540,ORD105870,PR051,1,9645.83,0.05
ITEM0200541,ORD105870,PR067,1,2790.24,0.05
ITEM0200542,ORD105870,PR054,1,7388.22,0.0
ITEM0200543,ORD105871,PR004,1,32520.65,0.1
ITEM0200544,ORD105872,PR073,2,2293.49,0.15
ITEM0200545,ORD105873,PR024,1,28152.41,0.0
ITEM0200546,ORD105873,PR066,1,10026.23,0.0
ITEM0200547,ORD105873,PR025,1,4817.88,0.05
ITEM0200548,ORD105873,PR028,2,5605.75,0.05
ITEM0200549,ORD105873,PR041,4,4453.02,0.2
ITEM0200550,ORD105874,PR036,1,6019.36,0.2
ITEM0200551,ORD105874,PR073,2,2389.77,0.1
ITEM0200552,ORD105875,PR096,1,144.39,0.05
ITEM0200553,ORD105875,PR092,2,416.04,0.0
ITEM0200554,ORD105875,PR035,4,26766.67,0.0
ITEM0200555,ORD105876,PR019,1,2180.02,0.1
ITEM0200556,ORD105877,PR068,1,1146.03,0.0
ITEM0200557,ORD105878,PR013,1,7262.7,0.0
ITEM0200558,ORD105879,PR051,2,9696.99,0.0
ITEM0200559,ORD105880,PR059,1,4996.21,0.0
ITEM0200560,ORD105880,PR038,4,5925.24,0.15
ITEM0200561,ORD105881,PR076,1,1915.29,0.0
ITEM0200562,ORD105881,PR027,1,21649.42,0.0
ITEM0200563,ORD105882,PR010,1,107072.02,0.05
ITEM0200564,ORD105883,PR050,3,6171.28,0.05
ITEM0200565,ORD105884,PR006,1,73446.31,0.0
ITEM0200566,ORD105884,PR087,4,1394.16,0.0
ITEM0200567,ORD105885,PR053,2,2443.58,0.1
ITEM0200568,ORD105885,PR085,2,1003.14,0.1
ITEM0200569,ORD105885,PR093,3,734.6,0.1
ITEM0200570,ORD105886,PR098,5,682.65,0.1
ITEM0200571,ORD105886,PR014,2,9368.09,0.1
ITEM0200572,ORD105887,PR091,4,1639.13,0.05
ITEM0200573,ORD105888,PR018,1,9976.89,0.0
ITEM0200574,ORD105888,PR061,5,1294.21,0.15
ITEM0200575,ORD105888,PR032,1,13621.43,0.05
ITEM0200576,ORD105888,PR022,1,7813.73,0.1
ITEM0200577,ORD105888,PR050,1,6160.91,0.05
ITEM0200578,ORD105889,PR095,1,1232.5,0.1
ITEM0200579,ORD105890,PR039,1,4832.91,0.1
ITEM0200580,ORD105891,PR005,1,4322.6,0.0
ITEM0200581,ORD105891,PR090,1,392.57,0.05
ITEM0200582,ORD105892,PR003,3,3257.45,0.15
ITEM0200583,ORD105893,PR088,1,947.36,0.05
ITEM0200584,ORD105894,PR006,5,76606.35,0.05
ITEM0200585,ORD105894,PR055,2,5606.48,0.0
ITEM0200586,ORD105895,PR049,4,6895.72,0.1
ITEM0200587,ORD105896,PR009,2,5573.75,0.1
ITEM0200588,ORD105897,PR061,1,1332.94,0.15
ITEM0200589,ORD105897,PR089,1,454.23,0.05
ITEM0200590,ORD105897,PR044,1,3328.84,0.05
ITEM0200591,ORD105898,PR094,2,1029.7,0.05
ITEM0200592,ORD105899,PR090,2,400.72,0.05
ITEM0200593,ORD105899,PR044,3,3348.21,0.0
ITEM0200594,ORD105899,PR025,1,4768.96,0.1
ITEM0200595,ORD105899,PR073,1,2325.93,0.0
ITEM0200596,ORD105899,PR002,2,61147.94,0.15
ITEM0200597,ORD105900,PR057,3,7403.41,0.0
ITEM0200598,ORD105900,PR029,3,26051.02,0.05
ITEM0200599,ORD105901,PR071,4,1176.31,0.0
ITEM0200600,ORD105902,PR025,2,4929.81,0.05
ITEM0200601,ORD105903,PR091,1,1632.83,0.0
ITEM0200602,ORD105904,PR024,1,26987.6,0.15
ITEM0200603,ORD105904,PR078,2,8450.77,0.05
ITEM0200604,ORD105905,PR075,1,2991.5,0.0
ITEM0200605,ORD105905,PR004,3,33039.98,0.0
ITEM0200606,ORD105905,PR016,1,11972.51,0.1
ITEM0200607,ORD105905,PR038,1,5899.72,0.1
ITEM0200608,ORD105906,PR044,1,3362.1,0.0
ITEM0200609,ORD105906,PR052,3,2825.69,0.1
ITEM0200610,ORD105907,PR056,2,4489.63,0.15
ITEM0200611,ORD105908,PR044,2,3362.08,0.0
ITEM0200612,ORD105909,PR083,1,383.58,0.1
ITEM0200613,ORD105910,PR089,2,455.24,0.2
ITEM0200614,ORD105910,PR031,1,2093.95,0.15
ITEM0200615,ORD105910,PR006,1,77280.46,0.15
ITEM0200616,ORD105911,PR024,1,27071.77,0.05
ITEM0200617,ORD105912,PR023,1,28678.26,0.0
ITEM0200618,ORD105913,PR085,3,1000.41,0.0
ITEM0200619,ORD105913,PR100,2,675.69,0.0
ITEM0200620,ORD105913,PR094,1,1035.7,0.05
ITEM0200621,ORD105914,PR070,3,10011.26,0.0
ITEM0200622,ORD105915,PR020,4,2208.34,0.0
ITEM0200623,ORD105916,PR041,2,4409.59,0.0
ITEM0200624,ORD105917,PR028,1,5582.88,0.05
ITEM0200625,ORD105917,PR080,1,3240.88,0.0
ITEM0200626,ORD105918,PR037,1,8674.22,0.1
ITEM0200627,ORD105918,PR027,1,20855.12,0.05
ITEM0200628,ORD105918,PR017,5,6815.21,0.05
ITEM0200629,ORD105919,PR040,2,11428.57,0.15
ITEM0200630,ORD105920,PR074,2,851.71,0.0
ITEM0200631,ORD105920,PR070,3,9791.33,0.0
ITEM0200632,ORD105920,PR094,1,1008.62,0.1
ITEM0200633,ORD105920,PR041,1,4494.79,0.0
ITEM0200634,ORD105921,PR086,2,349.28,0.0
ITEM0200635,ORD105922,PR019,3,2159.75,0.15
ITEM0200636,ORD105922,PR039,1,4794.53,0.1
ITEM0200637,ORD105923,PR045,3,1933.56,0.1
ITEM0200638,ORD105924,PR059,4,5058.14,0.1
ITEM0200639,ORD105924,PR074,1,807.88,0.0
ITEM0200640,ORD105924,PR091,1,1581.86,0.2
ITEM0200641,ORD105924,PR043,2,6689.15,0.0
ITEM0200642,ORD105925,PR092,2,425.42,0.15
ITEM0200643,ORD105925,PR069,4,1619.92,0.1
ITEM0200644,ORD105926,PR073,2,2274.23,0.0
ITEM0200645,ORD105926,PR040,1,11323.72,0.0
ITEM0200646,ORD105926,PR042,1,4712.2,0.1
ITEM0200647,ORD105926,PR068,4,1207.61,0.05
ITEM0200648,ORD105927,PR034,4,3030.66,0.05
ITEM0200649,ORD105928,PR021,1,6847.79,0.15
ITEM0200650,ORD105928,PR035,1,27339.59,0.0
ITEM0200651,ORD105928,PR031,3,2113.7,0.0
ITEM0200652,ORD105929,PR006,1,75278.7,0.0
ITEM0200653,ORD105929,PR081,1,909.06,0.05
ITEM0200654,ORD105930,PR018,3,9997.22,0.1
ITEM0200655,ORD105930,PR055,1,5816.24,0.2
ITEM0200656,ORD105930,PR038,4,6067.36,0.05
ITEM0200657,ORD105930,PR050,1,6200.68,0.1
ITEM0200658,ORD105931,PR042,3,4691.75,0.05
ITEM0200659,ORD105931,PR004,1,31582.93,0.15
ITEM0200660,ORD105932,PR062,2,1357.97,0.05
ITEM0200661,ORD105932,PR100,1,682.41,0.1
ITEM0200662,ORD105932,PR023,1,29797.54,0.1
ITEM0200663,ORD105933,PR029,1,24926.37,0.05
ITEM0200664,ORD105933,PR074,4,847.43,0.1
ITEM0200665,ORD105933,PR066,2,10096.18,0.2
ITEM0200666,ORD105933,PR072,2,1255.7,0.05
ITEM0200667,ORD105934,PR098,3,675.16,0.0
ITEM0200668,ORD105934,PR006,2,74465.18,0.0
ITEM0200669,ORD105935,PR092,1,410.1,0.0
ITEM0200670,ORD105935,PR076,1,1914.47,0.0
ITEM0200671,ORD105936,PR063,3,998.51,0.15
ITEM0200672,ORD105936,PR076,1,1916.95,0.05
ITEM0200673,ORD105937,PR005,1,4502.21,0.0
ITEM0200674,ORD105937,PR098,1,674.93,0.15
ITEM0200675,ORD105937,PR082,2,395.39,0.05
ITEM0200676,ORD105937,PR089,1,448.59,0.15
ITEM0200677,ORD105938,PR039,1,4857.9,0.05
ITEM0200678,ORD105938,PR076,1,1892.82,0.1
ITEM0200679,ORD105939,PR018,1,10363.68,0.0
ITEM0200680,ORD105940,PR045,5,1987.59,0.05
ITEM0200681,ORD105941,PR075,1,2965.64,0.0
ITEM0200682,ORD105941,PR097,3,391.09,0.15
ITEM0200683,ORD105942,PR083,1,385.35,0.15
ITEM0200684,ORD105942,PR001,1,6585.11,0.05
ITEM0200685,ORD105943,PR031,1,2085.38,0.2
ITEM0200686,ORD105944,PR001,1,6778.43,0.0
ITEM0200687,ORD105945,PR017,2,7188.91,0.05
ITEM0200688,ORD105945,PR074,4,839.17,0.0
ITEM0200689,ORD105945,PR030,3,5207.67,0.05
ITEM0200690,ORD105946,PR092,1,415.44,0.0
ITEM0200691,ORD105946,PR063,1,1016.98,0.1
ITEM0200692,ORD105947,PR027,2,21043.86,0.05
ITEM0200693,ORD105948,PR024,3,28378.31,0.0
ITEM0200694,ORD105948,PR019,2,2155.25,0.2
ITEM0200695,ORD105949,PR049,1,6790.84,0.1
ITEM0200696,ORD105949,PR026,1,4481.11,0.05
ITEM0200697,ORD105949,PR031,2,2118.47,0.0
ITEM0200698,ORD105950,PR087,1,1361.93,0.15
ITEM0200699,ORD105950,PR013,1,7628.1,0.0
ITEM0200700,ORD105950,PR029,1,26014.1,0.0
ITEM0200701,ORD105950,PR002,1,63537.57,0.15
ITEM0200702,ORD105951,PR061,3,1260.75,0.15
ITEM0200703,ORD105952,PR088,2,940.22,0.0
ITEM0200704,ORD105952,PR020,1,2179.53,0.05
ITEM0200705,ORD105953,PR002,1,61350.54,0.0
ITEM0200706,ORD105953,PR008,3,58819.58,0.0
ITEM0200707,ORD105953,PR058,2,10260.15,0.0
ITEM0200708,ORD105954,PR014,1,9249.03,0.05
ITEM0200709,ORD105955,PR042,1,4672.23,0.0
ITEM0200710,ORD105956,PR068,1,1194.48,0.0
ITEM0200711,ORD105957,PR069,1,1642.41,0.0
ITEM0200712,ORD105958,PR066,1,10160.31,0.1
ITEM0200713,ORD105959,PR082,2,381.1,0.15
ITEM0200714,ORD105960,PR041,1,4620.5,0.05
ITEM0200715,ORD105961,PR025,1,4710.97,0.0
ITEM0200716,ORD105962,PR009,2,5369.8,0.1
ITEM0200717,ORD105962,PR031,2,2127.28,0.05
ITEM0200718,ORD105962,PR074,2,852.42,0.05
ITEM0200719,ORD105963,PR066,4,10100.7,0.05
ITEM0200720,ORD105964,PR034,1,3104.88,0.05
ITEM0200721,ORD105965,PR065,4,1538.99,0.15
ITEM0200722,ORD105966,PR015,3,4051.87,0.0
ITEM0200723,ORD105967,PR016,2,11842.84,0.0
ITEM0200724,ORD105967,PR037,1,8615.51,0.0
ITEM0200725,ORD105968,PR100,1,687.47,0.0
ITEM0200726,ORD105969,PR063,1,1008.14,0.1
ITEM0200727,ORD105969,PR071,2,1126.73,0.05
ITEM0200728,ORD105970,PR089,1,459.19,0.1
ITEM0200729,ORD105970,PR051,1,9549.11,0.05
ITEM0200730,ORD105970,PR074,1,829.83,0.1
ITEM0200731,ORD105970,PR051,1,9774.81,0.1
ITEM0200732,ORD105971,PR070,1,9621.0,0.1
ITEM0200733,ORD105971,PR077,1,2220.8,0.0
ITEM0200734,ORD105971,PR060,2,2681.91,0.05
ITEM0200735,ORD105972,PR087,1,1353.82,0.05
ITEM0200736,ORD105972,PR037,1,8786.88,0.05
ITEM0200737,ORD105972,PR083,1,374.33,0.0
ITEM0200738,ORD105973,PR048,3,3115.17,0.05
ITEM0200739,ORD105973,PR039,2,4753.73,0.0
ITEM0200740,ORD105974,PR004,2,31609.62,0.1
ITEM0200741,ORD105974,PR074,1,832.28,0.1
ITEM0200742,ORD105974,PR061,2,1302.08,0.0
ITEM0200743,ORD105974,PR001,1,6496.71,0.05
ITEM0200744,ORD105974,PR023,1,28879.15,0.05
ITEM0200745,ORD105975,PR034,1,2977.74,0.2
ITEM0200746,ORD105976,PR061,1,1263.44,0.15
ITEM0200747,ORD105977,PR028,2,5474.88,0.05
ITEM0200748,ORD105978,PR007,2,2690.12,0.1
ITEM0200749,ORD105978,PR097,2,402.48,0.15
ITEM0200750,ORD105979,PR074,1,841.66,0.0
ITEM0200751,ORD105979,PR092,1,410.28,0.0
ITEM0200752,ORD105980,PR059,4,4968.1,0.1
ITEM0200753,ORD105980,PR090,1,393.17,0.1
ITEM0200754,ORD105981,PR100,1,671.9,0.05
ITEM0200755,ORD105982,PR045,1,1986.45,0.2
ITEM0200756,ORD105983,PR014,1,9104.78,0.05
ITEM0200757,ORD105983,PR045,1,1918.38,0.15
ITEM0200758,ORD105984,PR053,4,2519.48,0.0
ITEM0200759,ORD105984,PR051,2,9507.98,0.05
ITEM0200760,ORD105985,PR035,3,26346.61,0.0
ITEM0200761,ORD105985,PR029,1,25820.62,0.1
ITEM0200762,ORD105986,PR073,1,2253.16,0.05
ITEM0200763,ORD105987,PR078,3,8225.26,0.0
ITEM0200764,ORD105988,PR030,1,5244.15,0.05
ITEM0200765,ORD105988,PR074,5,829.17,0.0
ITEM0200766,ORD105988,PR048,1,3117.12,0.05
ITEM0200767,ORD105988,PR078,1,8180.78,0.1
ITEM0200768,ORD105989,PR006,3,76978.53,0.1
ITEM0200769,ORD105989,PR074,2,843.74,0.0
ITEM0200770,ORD105990,PR046,2,7564.03,0.0
ITEM0200771,ORD105990,PR099,1,391.79,0.1
ITEM0200772,ORD105991,PR057,1,7259.14,0.0
ITEM0200773,ORD105992,PR023,1,29576.96,0.1
ITEM0200774,ORD105992,PR041,1,4473.36,0.05
ITEM0200775,ORD105993,PR007,1,2561.8,0.0
ITEM0200776,ORD105993,PR058,5,9951.1,0.0
ITEM0200777,ORD105994,PR011,2,7696.07,0.05
ITEM0200778,ORD105995,PR091,5,1563.07,0.0
ITEM0200779,ORD105996,PR037,2,8725.46,0.05
ITEM0200780,ORD105996,PR032,2,13165.18,0.1
ITEM0200781,ORD105996,PR031,1,2148.36,0.05
ITEM0200782,ORD105997,PR009,2,5419.96,0.1
ITEM0200783,ORD105998,PR063,2,1013.27,0.05
ITEM0200784,ORD105999,PR052,1,2693.47,0.05
ITEM0200785,ORD106000,PR096,3,150.76,0.1
ITEM0200786,ORD106001,PR003,1,3231.71,0.0
ITEM0200787,ORD106001,PR084,1,311.0,0.05
ITEM0200788,ORD106002,PR071,3,1125.68,0.15
ITEM0200789,ORD106003,PR097,1,385.08,0.15
ITEM0200790,ORD106004,PR055,1,5858.21,0.0
ITEM0200791,ORD106005,PR012,1,11771.25,0.0
ITEM0200792,ORD106006,PR092,4,421.75,0.1
ITEM0200793,ORD106006,PR096,2,143.84,0.05
ITEM0200794,ORD106006,PR037,1,8918.1,0.2
ITEM0200795,ORD106006,PR032,1,13597.9,0.0
ITEM0200796,ORD106007,PR094,1,1034.01,0.05
ITEM0200797,ORD106008,PR026,1,4614.85,0.1
ITEM0200798,ORD106008,PR040,3,11655.19,0.0
ITEM0200799,ORD106008,PR023,1,29126.96,0.2
ITEM0200800,ORD106008,PR066,1,9709.1,0.0
ITEM0200801,ORD106009,PR068,2,1184.99,0.1
ITEM0200802,ORD106009,PR055,2,5907.72,0.0
ITEM0200803,ORD106010,PR073,5,2343.32,0.05
