order_id,customer_id,order_date,store_id,status
O005044,C00055,2024-09-13,S08,Completed
O005045,C00510,2025-02-02,S05,Completed
O005046,C00670,2025-06-12,S03,Returned
O005047,C00410,2024-02-20,S05,Returned
O005048,C00987,2025-03-22,S01,Completed
O005049,C00734,2024-09-26,S01,Completed
O005050,C01139,2025-08-17,S04,Completed
O005051,C00259,2025-09-27,S09,Completed
O005052,C01146,2024-09-18,S09,Completed
O005053,C00299,2024-12-30,S01,Completed
O005054,C00561,2024-02-18,S03,Completed
O005055,C00297,2025-06-01,S04,Completed
O005056,C00362,2025-09-20,S02,Returned
O005057,C00589,2024-04-27,S07,Completed
O005058,C00127,2025-03-28,S03,Completed
O005059,C00197,2025-10-02,S01,Returned
O005060,C00221,2025-01-31,S01,Completed
O005061,C00995,2025-11-13,S03,Completed
O005062,C00091,2024-01-27,S06,Completed
O005063,C00411,2025-12-11,S04,Completed
O005064,C00008,2025-01-06,S01,Completed
O005065,C00544,2024-04-06,S07,Completed
O005066,C00468,2025-06-12,S02,Completed
O005067,C00320,2025-11-15,S05,Completed
O005068,C00269,2025-09-04,S08,Completed
O005069,C00061,2024-07-04,S07,Completed
O005070,C00797,2025-11-26,S08,Completed
O005071,C01119,2024-08-02,S10,Completed
O005072,C00553,2024-09-07,S06,Cancelled
O005073,C00926,2024-08-03,S07,Completed
O005074,C00661,2024-01-29,S09,Completed
O005075,C00716,2024-04-11,S06,Completed
O005076,C00779,2024-05-02,S09,Completed
O005077,C00194,2024-02-23,S02,Completed
O005078,C00482,2024-10-09,S02,Completed
O005079,C00855,2025-09-05,S02,Completed
O005080,C00498,2024-04-26,S06,Completed
O005081,C00212,2025-09-07,S02,Completed
O005082,C00665,2025-07-10,S03,Completed
O005083,C00670,2024-04-23,S08,Completed
O005084,C00221,2025-06-26,S08,Completed
O005085,C00273,2025-11-06,S04,Cancelled
O005086,C01178,2025-12-01,S09,Completed
O005087,C00279,2024-10-19,S08,Returned
O005088,C00816,2024-07-13,S01,Completed
O005089,C00276,2024-10-18,S08,Completed
O005090,C01005,2024-09-17,S01,Completed
O005091,C00514,2024-07-25,S04,Completed
O005092,C01112,2025-07-17,S10,Completed
O005093,C00923,2024-02-18,S06,Completed
O005094,C00642,2024-01-06,S07,Completed
O005095,C00505,2025-01-13,S10,Completed
O005096,C00590,2025-01-28,S04,Completed
O005097,C00772,2024-08-11,S08,Completed
O005098,C00740,2024-01-23,S08,Completed
O005099,C00675,2025-10-18,S09,Completed
O005100,C01014,2024-04-19,S06,Completed
O005101,C00128,2025-12-24,S04,Returned
O005102,C00503,2025-07-06,S02,Completed
O005103,C00902,2025-02-02,S07,Completed
O005104,C00543,2024-06-20,S10,Completed
O005105,C00492,2025-11-28,S03,Completed
O005106,C01045,2025-12-26,S03,Completed
O005107,C00714,2024-11-01,S03,Completed
O005108,C00791,2025-07-17,S04,Completed
O005109,C00416,2025-08-04,S02,Completed
O005110,C00148,2025-12-08,S05,Completed
O005111,C00970,2024-05-30,S03,Completed
O005112,C00029,2025-03-03,S10,Completed
O005113,C00308,2025-09-12,S05,Completed
O005114,C00162,2025-04-11,S07,Cancelled
O005115,C00869,2025-09-21,S09,Completed
O005116,C00852,2025-08-29,S02,Completed
O005117,C00061,2025-07-09,S09,Completed
O005118,C00125,2024-03-07,S10,Completed
O005119,C01095,2024-06-04,S06,Completed
O005120,C00838,2024-07-24,S06,Completed
O005121,C00466,2024-06-03,S03,Completed
O005122,C00243,2025-11-21,S10,Completed
O005123,C00473,2025-05-23,S09,Completed
O005124,C00959,2025-07-25,S04,Completed
O005125,C00533,2024-03-14,S05,Completed
O005126,C00494,2024-02-18,S03,Completed
O005127,C00899,2025-04-11,S05,Completed
O005128,C00082,2025-08-07,S08,Completed
O005129,C00856,2025-12-08,S08,Completed
O005130,C00879,2024-06-27,S08,Returned
O005131,C00923,2024-02-17,S06,Completed
O005132,C00012,2024-03-12,S01,Completed
O005133,C00449,2024-04-22,S10,Completed
O005134,C00762,2024-06-07,S06,Completed
O005135,C01138,2024-01-30,S10,Cancelled
O005136,C00026,2024-04-06,S07,Completed
O005137,C00508,2024-09-07,S09,Completed
O005138,C00062,2025-06-02,S08,Completed
O005139,C00229,2024-04-01,S08,Completed
O005140,C00607,2024-04-22,S07,Completed
O005141,C01059,2024-09-15,S02,Completed
O005142,C00891,2024-04-16,S01,Completed
O005143,C00761,2025-07-28,S02,Completed
O005144,C00595,2025-01-24,S06,Completed
O005145,C01049,2024-12-23,S02,Completed
O005146,C01056,2024-07-17,S10,Returned
O005147,C01036,2025-03-02,S04,Completed
O005148,C00001,2025-04-22,S10,Returned
O005149,C01160,2025-05-17,S03,Completed
O005150,C00133,2025-10-19,S06,Completed
O005151,C00086,2025-07-26,S08,Completed
O005152,C00516,2024-04-29,S06,Completed
O005153,C00175,2025-07-26,S02,Completed
O005154,C00763,2024-11-04,S05,Completed
O005155,C01045,2025-06-21,S06,Completed
O005156,C00997,2025-09-18,S09,Completed
O005157,C01129,2025-04-19,S06,Completed
O005158,C00578,2025-07-05,S10,Cancelled
O005159,C00049,2024-12-09,S05,Completed
O005160,C00528,2025-09-19,S01,Completed
O005161,C00145,2024-05-15,S10,Completed
O005162,C00762,2024-10-03,S05,Completed
O005163,C01099,2025-06-16,S05,Completed
O005164,C00929,2024-01-31,S06,Completed
O005165,C00794,2024-09-03,S07,Completed
O005166,C00319,2025-02-14,S04,Completed
O005167,C01111,2024-01-27,S07,Completed
O005168,C00698,2024-03-13,S05,Completed
O005169,C00847,2024-04-06,S06,Completed
O005170,C00783,2025-11-03,S04,Completed
O005171,C00042,2024-12-11,S08,Completed
O005172,C01117,2025-04-20,S09,Completed
O005173,C00529,2024-10-26,S02,Completed
O005174,C00292,2024-10-25,S04,Completed
O005175,C00969,2024-10-13,S08,Cancelled
O005176,C00097,2025-03-24,S08,Completed
O005177,C01119,2024-07-30,S09,Returned
O005178,C00074,2024-03-16,S03,Returned
O005179,C01092,2025-02-04,S01,Completed
O005180,C00758,2025-10-16,S09,Completed
O005181,C01101,2024-02-03,S01,Completed
O005182,C00208,2025-05-12,S03,Completed
O005183,C00410,2025-05-30,S03,Completed
O005184,C00331,2024-11-23,S09,Completed
O005185,C00344,2024-04-07,S01,Returned
O005186,C00989,2024-12-31,S07,Completed
O005187,C00771,2025-12-29,S02,Completed
O005188,C00074,2025-04-07,S07,Completed
O005189,C00254,2024-01-28,S01,Completed
O005190,C00959,2025-12-13,S10,Completed
O005191,C00820,2025-01-20,S10,Completed
O005192,C00986,2024-09-29,S08,Cancelled
O005193,C00332,2024-05-06,S10,Completed
O005194,C00747,2024-07-20,S10,Completed
O005195,C00836,2025-06-04,S02,Completed
O005196,C00455,2024-10-13,S03,Completed
O005197,C01139,2025-03-25,S08,Completed
O005198,C00313,2024-03-28,S03,Completed
O005199,C01018,2024-11-13,S01,Completed
O005200,C00228,2024-01-19,S09,Completed
O005201,C00834,2025-08-15,S08,Completed
O005202,C00858,2024-04-16,S04,Returned
O005203,C00818,2025-04-02,S08,Completed
O005204,C01018,2024-11-06,S05,Completed
O005205,C00528,2025-02-15,S03,Completed
O005206,C00950,2025-09-15,S01,Completed
O005207,C00427,2025-09-26,S10,Completed
O005208,C00042,2025-05-12,S05,Completed
O005209,C00465,2024-08-31,S06,Completed
O005210,C00278,2025-11-20,S04,Completed
O005211,C00836,2025-07-30,S07,Returned
O005212,C00019,2025-01-14,S03,Completed
O005213,C00066,2025-05-29,S07,Completed
O005214,C00167,2024-07-25,S01,Completed
O005215,C01020,2025-01-28,S07,Completed
O005216,C00403,2024-01-21,S01,Returned
O005217,C00409,2025-06-10,S01,Completed
O005218,C00112,2024-12-08,S02,Completed
O005219,C00597,2025-12-18,S02,Returned
O005220,C00651,2024-07-20,S04,Completed
O005221,C01063,2024-04-29,S01,Completed
O005222,C00105,2025-10-10,S04,Completed
O005223,C00324,2025-01-23,S02,Completed
O005224,C00992,2025-06-20,S04,Completed
O005225,C00429,2024-08-21,S04,Completed
O005226,C00635,2025-09-24,S09,Completed
O005227,C00730,2025-08-24,S09,Completed
O005228,C00889,2024-11-15,S01,Completed
O005229,C01085,2025-12-12,S05,Completed
O005230,C00393,2024-06-28,S07,Completed
O005231,C00204,2025-01-02,S04,Completed
O005232,C00258,2024-03-16,S05,Completed
O005233,C00486,2025-10-10,S02,Completed
O005234,C00446,2025-10-11,S03,Completed
O005235,C01024,2025-05-10,S07,Completed
O005236,C00342,2025-06-05,S10,Cancelled
O005237,C00133,2024-07-19,S07,Completed
O005238,C00443,2024-12-11,S04,Cancelled
O005239,C00253,2025-04-27,S01,Completed
O005240,C00265,2024-08-06,S01,Completed
O005241,C00093,2024-02-29,S04,Completed
O005242,C00138,2025-10-20,S04,Completed
O005243,C01002,2025-09-10,S06,Completed
O005244,C00307,2025-07-03,S07,Completed
O005245,C00266,2025-10-07,S09,Completed
O005246,C00646,2024-08-08,S09,Completed
O005247,C00318,2025-05-16,S10,Completed
O005248,C01137,2024-05-12,S05,Completed
O005249,C00901,2024-02-22,S10,Completed
O005250,C00454,2025-03-25,S03,Completed
O005251,C00191,2024-03-02,S03,Completed
O005252,C00831,2024-01-23,S06,Returned
O005253,C01113,2024-02-13,S01,Completed
O005254,C00187,2025-07-11,S07,Completed
O005255,C00819,2025-10-20,S03,Returned
O005256,C01021,2025-12-28,S05,Completed
O005257,C00132,2024-02-16,S07,Completed
O005258,C00872,2024-01-24,S07,Completed
O005259,C00635,2025-10-18,S09,Completed
O005260,C00691,2024-03-29,S01,Completed
O005261,C00692,2024-06-22,S03,Completed
O005262,C01123,2025-07-29,S09,Completed
O005263,C01058,2024-04-28,S08,Completed
O005264,C00582,2025-10-29,S02,Completed
O005265,C00171,2024-06-26,S08,Completed
O005266,C00784,2024-12-07,S08,Completed
O005267,C01083,2025-07-21,S02,Completed
O005268,C00181,2024-02-28,S08,Returned
O005269,C00019,2025-03-13,S03,Completed
O005270,C01119,2025-03-03,S07,Cancelled
O005271,C00881,2025-03-01,S09,Completed
O005272,C00175,2025-01-15,S04,Completed
O005273,C00054,2025-04-30,S06,Completed
O005274,C00695,2024-07-03,S09,Completed
O005275,C00863,2025-07-12,S05,Returned
O005276,C00349,2025-04-04,S01,Completed
O005277,C00443,2024-04-11,S03,Completed
O005278,C00833,2025-07-09,S09,Completed
O005279,C00580,2024-01-15,S03,Completed
O005280,C00282,2024-02-20,S10,Completed
O005281,C00360,2024-11-04,S02,Cancelled
O005282,C00915,2024-02-03,S04,Completed
O005283,C00823,2025-09-27,S05,Returned
O005284,C00892,2025-08-11,S07,Completed
O005285,C00953,2025-09-26,S07,Completed
O005286,C00641,2024-07-23,S09,Completed
O005287,C01032,2024-03-10,S08,Completed
O005288,C00563,2024-08-17,S02,Completed
O005289,C00491,2025-04-24,S08,Completed
O005290,C00341,2025-06-16,S08,Completed
O005291,C00472,2024-04-17,S05,Completed
O005292,C00249,2024-08-28,S03,Completed
O005293,C00235,2024-09-07,S09,Completed
O005294,C01107,2024-05-14,S07,Completed
O005295,C01117,2024-03-30,S01,Completed
O005296,C00824,2025-08-13,S08,Completed
O005297,C00632,2025-03-15,S10,Completed
O005298,C00529,2025-11-19,S05,Completed
O005299,C00122,2024-10-24,S06,Completed
O005300,C00892,2025-02-10,S09,Completed
O005301,C00010,2024-11-03,S10,Completed
O005302,C00838,2024-04-11,S08,Completed
O005303,C00753,2024-12-26,S03,Completed
O005304,C00886,2025-09-15,S05,Completed
O005305,C00464,2025-11-23,S04,Completed
O005306,C00712,2025-09-07,S01,Completed
O005307,C00728,2025-06-11,S05,Completed
O005308,C00717,2025-08-30,S10,Completed
O005309,C00080,2024-10-19,S07,Completed
O005310,C00480,2024-05-25,S01,Completed
O005311,C00902,2025-02-07,S04,Completed
O005312,C00891,2024-01-02,S06,Completed
O005313,C00018,2024-04-28,S09,Completed
O005314,C01189,2025-08-28,S08,Completed
O005315,C00202,2024-07-09,S02,Completed
O005316,C00741,2024-01-03,S03,Completed
O005317,C00319,2025-05-01,S10,Returned
O005318,C00217,2025-09-14,S05,Completed
O005319,C01058,2024-06-25,S07,Completed
O005320,C00266,2024-09-13,S03,Completed
O005321,C00724,2025-06-17,S07,Completed
O005322,C00775,2025-04-21,S05,Completed
O005323,C01104,2025-02-01,S10,Completed
O005324,C00413,2025-05-10,S06,Completed
O005325,C01036,2024-08-07,S06,Completed
O005326,C00401,2024-06-21,S04,Completed
O005327,C00724,2025-01-24,S08,Completed
O005328,C00282,2025-05-16,S09,Completed
O005329,C01136,2025-07-30,S02,Completed
O005330,C00723,2024-09-16,S09,Completed
O005331,C00751,2024-05-10,S04,Completed
O005332,C00268,2024-04-22,S06,Completed
O005333,C00298,2025-12-23,S07,Completed
O005334,C00570,2024-01-20,S04,Completed
O005335,C00509,2024-08-02,S08,Completed
O005336,C00546,2024-11-05,S10,Completed
O005337,C00775,2024-09-07,S08,Completed
O005338,C00365,2025-05-02,S01,Completed
O005339,C00547,2025-01-16,S08,Completed
O005340,C00271,2025-02-12,S10,Completed
O005341,C00739,2024-09-27,S03,Completed
O005342,C00537,2025-02-10,S05,Completed
O005343,C00059,2025-11-22,S10,Completed
O005344,C00086,2024-07-12,S08,Completed
O005345,C00763,2025-03-16,S06,Completed
O005346,C00390,2024-11-08,S04,Completed
O005347,C00719,2024-03-19,S04,Completed
O005348,C00856,2024-06-28,S04,Completed
O005349,C00149,2025-11-05,S06,Completed
O005350,C00583,2025-12-14,S07,Completed
O005351,C00121,2024-01-14,S05,Completed
O005352,C00765,2024-09-02,S10,Completed
O005353,C00605,2024-01-14,S08,Completed
O005354,C00256,2024-04-08,S07,Completed
O005355,C00766,2024-02-02,S08,Completed
O005356,C00864,2025-03-11,S04,Completed
O005357,C00800,2024-09-13,S08,Completed
O005358,C00059,2024-02-03,S06,Completed
O005359,C01022,2024-01-19,S03,Completed
O005360,C01093,2025-10-25,S08,Completed
O005361,C00388,2024-09-16,S07,Completed
O005362,C01110,2025-11-06,S10,Completed
O005363,C00786,2025-08-11,S05,Cancelled
O005364,C00593,2025-02-19,S04,Completed
O005365,C00909,2024-05-16,S01,Completed
O005366,C00566,2024-12-24,S10,Completed
O005367,C00399,2025-12-20,S03,Completed
O005368,C00899,2025-08-01,S02,Completed
O005369,C00293,2024-04-25,S08,Completed
O005370,C00485,2025-02-07,S08,Completed
O005371,C00803,2024-07-20,S05,Completed
O005372,C00890,2025-01-10,S05,Returned
O005373,C00244,2024-09-06,S04,Completed
O005374,C00960,2025-03-21,S01,Completed
O005375,C01178,2024-10-04,S01,Completed
O005376,C00816,2024-04-21,S06,Completed
O005377,C00273,2025-04-17,S04,Completed
O005378,C00520,2025-11-18,S04,Completed
O005379,C01152,2025-01-26,S03,Completed
O005380,C00568,2024-05-22,S09,Completed
O005381,C00638,2024-02-01,S03,Completed
O005382,C00159,2024-06-29,S08,Completed
O005383,C00652,2025-08-01,S02,Completed
O005384,C00176,2025-05-30,S04,Completed
O005385,C00620,2024-09-25,S01,Completed
O005386,C00211,2024-08-23,S05,Completed
O005387,C00447,2024-10-03,S02,Completed
O005388,C00586,2025-07-06,S01,Completed
O005389,C00167,2025-09-24,S01,Completed
O005390,C00460,2024-10-01,S02,Completed
O005391,C00916,2024-03-26,S05,Cancelled
O005392,C01053,2024-03-03,S09,Completed
O005393,C00714,2025-02-07,S06,Completed
O005394,C01117,2024-07-10,S04,Completed
O005395,C00841,2024-10-19,S03,Completed
O005396,C00868,2024-01-31,S08,Completed
O005397,C00688,2024-11-25,S03,Completed
O005398,C00330,2025-10-19,S01,Completed
O005399,C00095,2024-04-16,S04,Completed
O005400,C00785,2025-09-13,S05,Completed
O005401,C00649,2024-10-02,S05,Completed
O005402,C00353,2025-12-22,S05,Completed
O005403,C00930,2025-10-12,S08,Completed
O005404,C00941,2025-08-20,S08,Cancelled
O005405,C00984,2025-07-09,S04,Returned
O005406,C01043,2024-03-22,S09,Cancelled
O005407,C00646,2024-03-04,S01,Completed
O005408,C00626,2025-07-20,S05,Completed
O005409,C00139,2025-08-08,S05,Completed
O005410,C00716,2024-05-08,S05,Completed
O005411,C00762,2024-09-12,S08,Completed
O005412,C00255,2024-08-18,S09,Completed
O005413,C01109,2025-05-11,S03,Completed
O005414,C00676,2024-05-16,S09,Completed
O005415,C00092,2025-03-30,S08,Completed
O005416,C01093,2024-12-20,S03,Cancelled
O005417,C00037,2025-09-15,S02,Completed
O005418,C00140,2025-04-29,S04,Completed
O005419,C00867,2024-05-25,S02,Completed
O005420,C00680,2024-02-02,S04,Completed
O005421,C00137,2024-09-16,S05,Completed
O005422,C00190,2024-03-27,S02,Cancelled
O005423,C00342,2024-09-21,S08,Returned
O005424,C01029,2025-06-25,S01,Returned
O005425,C00972,2025-01-26,S03,Completed
O005426,C00662,2024-08-19,S07,Completed
O005427,C00243,2025-08-10,S10,Completed
O005428,C00415,2025-03-22,S01,Completed
O005429,C00707,2024-05-08,S02,Completed
O005430,C00343,2024-09-27,S03,Completed
O005431,C00682,2024-03-29,S02,Completed
O005432,C00653,2025-04-10,S02,Completed
O005433,C00146,2024-06-18,S06,Completed
O005434,C00323,2024-05-07,S07,Completed
O005435,C00122,2024-06-22,S06,Cancelled
O005436,C00311,2024-01-26,S06,Completed
O005437,C00601,2025-07-26,S09,Cancelled
O005438,C00475,2025-05-25,S08,Completed
O005439,C00570,2025-05-02,S08,Completed
O005440,C00575,2025-08-01,S06,Completed
O005441,C00347,2025-02-09,S05,Completed
O005442,C00820,2024-01-26,S09,Completed
O005443,C00382,2024-03-23,S02,Completed
O005444,C00072,2024-12-29,S07,Completed
O005445,C00521,2025-01-01,S06,Completed
O005446,C00933,2024-02-29,S07,Completed
O005447,C01118,2025-07-04,S04,Completed
O005448,C00339,2025-09-26,S09,Completed
O005449,C00664,2024-10-18,S07,Completed
O005450,C00040,2024-07-09,S02,Completed
O005451,C00574,2025-04-05,S04,Completed
O005452,C00966,2025-10-25,S05,Completed
O005453,C00581,2024-08-20,S02,Completed
O005454,C00170,2025-04-18,S10,Completed
O005455,C00701,2025-02-08,S08,Completed
O005456,C00511,2025-10-19,S01,Completed
O005457,C00584,2024-09-27,S03,Completed
O005458,C00984,2024-05-13,S01,Completed
O005459,C00459,2024-06-19,S05,Completed
O005460,C00529,2025-02-18,S08,Completed
O005461,C00341,2024-01-28,S07,Completed
O005462,C00057,2024-05-15,S09,Completed
O005463,C00218,2025-02-08,S02,Completed
O005464,C00619,2025-05-19,S08,Completed
O005465,C00816,2024-08-28,S08,Completed
O005466,C00731,2025-03-19,S06,Completed
O005467,C00464,2025-03-09,S03,Completed
O005468,C00247,2024-08-15,S02,Completed
O005469,C00730,2025-05-23,S08,Completed
O005470,C00373,2024-10-29,S06,Completed
O005471,C00417,2024-02-03,S04,Completed
O005472,C01055,2024-01-02,S05,Completed
O005473,C00368,2024-12-27,S05,Completed
O005474,C00559,2024-07-13,S09,Completed
O005475,C00108,2025-08-28,S09,Completed
O005476,C00584,2024-11-03,S08,Completed
O005477,C00839,2025-10-08,S08,Completed
O005478,C00418,2025-12-16,S02,Completed
O005479,C00821,2024-09-06,S03,Completed
O005480,C00683,2024-05-26,S08,Completed
O005481,C01140,2024-12-11,S05,Completed
O005482,C00256,2024-12-13,S07,Completed
O005483,C01105,2024-09-10,S08,Completed
O005484,C00780,2025-02-02,S06,Completed
O005485,C01152,2024-11-29,S05,Completed
O005486,C00838,2024-06-24,S08,Completed
O005487,C00915,2024-05-04,S01,Completed
O005488,C00235,2025-02-01,S01,Completed
O005489,C00553,2024-05-10,S01,Completed
O005490,C00181,2025-07-15,S03,Completed
O005491,C00157,2025-08-27,S10,Cancelled
O005492,C00571,2025-02-10,S06,Completed
O005493,C00857,2024-11-29,S06,Completed
O005494,C01048,2024-01-20,S05,Completed
O005495,C00948,2024-07-23,S07,Completed
O005496,C00592,2025-08-25,S05,Completed
O005497,C00134,2024-12-20,S02,Cancelled
O005498,C00421,2024-06-21,S04,Completed
O005499,C00213,2024-07-07,S01,Completed
O005500,C00900,2024-01-02,S07,Completed
O005501,C00482,2024-06-16,S04,Completed
O005502,C00348,2025-01-02,S04,Cancelled
O005503,C00166,2025-06-19,S04,Completed
O005504,C00937,2025-08-02,S03,Completed
O005505,C00348,2025-01-04,S08,Completed
O005506,C00849,2025-12-06,S04,Returned
O005507,C00398,2025-08-18,S08,Completed
O005508,C00583,2025-03-12,S09,Completed
O005509,C00726,2024-07-25,S01,Completed
O005510,C00308,2024-02-18,S04,Completed
O005511,C00991,2025-06-27,S06,Completed
O005512,C00798,2025-11-12,S08,Completed
O005513,C00719,2024-05-08,S06,Completed
O005514,C00466,2025-03-22,S06,Returned
O005515,C00099,2025-09-05,S10,Completed
O005516,C00158,2024-02-04,S04,Completed
O005517,C00610,2024-07-17,S09,Completed
O005518,C00554,2024-03-17,S07,Completed
O005519,C00651,2025-01-03,S06,Completed
O005520,C00920,2025-06-09,S01,Completed
O005521,C00227,2024-12-14,S02,Returned
O005522,C00423,2025-05-20,S06,Completed
O005523,C01096,2025-10-04,S01,Completed
O005524,C00243,2024-08-25,S05,Completed
O005525,C00530,2024-10-06,S01,Completed
O005526,C01069,2025-07-30,S03,Completed
O005527,C00371,2025-03-07,S07,Completed
O005528,C00652,2024-05-17,S05,Completed
O005529,C00689,2024-09-25,S10,Completed
O005530,C00734,2024-07-19,S01,Completed
O005531,C00092,2024-05-21,S01,Completed
O005532,C01046,2025-09-03,S08,Completed
O005533,C00172,2025-10-11,S09,Completed
O005534,C01101,2025-11-10,S07,Returned
O005535,C00179,2025-09-02,S03,Completed
O005536,C00238,2024-12-20,S06,Cancelled
O005537,C01159,2025-07-31,S03,Completed
O005538,C00877,2024-11-24,S10,Completed
O005539,C00902,2025-07-12,S04,Completed
O005540,C00280,2024-08-18,S04,Cancelled
O005541,C01043,2024-11-03,S03,Cancelled
O005542,C00740,2025-10-19,S10,Completed
O005543,C00371,2025-12-19,S06,Completed
O005544,C01136,2024-05-25,S05,Completed
O005545,C00870,2024-05-31,S09,Completed
O005546,C01019,2024-05-19,S09,Returned
O005547,C00221,2025-10-24,S03,Completed
O005548,C00920,2024-01-21,S09,Completed
O005549,C00304,2024-09-10,S03,Completed
O005550,C00438,2024-03-04,S04,Completed
O005551,C01194,2024-08-05,S01,Completed
O005552,C00375,2024-03-12,S05,Completed
O005553,C00381,2024-06-10,S09,Completed
O005554,C00986,2024-05-09,S02,Completed
O005555,C00014,2025-08-03,S04,Completed
O005556,C00743,2024-08-12,S10,Completed
O005557,C00669,2025-08-02,S02,Completed
O005558,C00500,2025-03-29,S08,Completed
O005559,C00565,2025-01-18,S09,Completed
O005560,C00530,2024-04-16,S03,Completed
O005561,C00492,2025-09-12,S09,Completed
O005562,C00755,2024-04-12,S06,Completed
O005563,C00300,2024-05-20,S06,Completed
O005564,C00815,2025-07-30,S07,Completed
O005565,C00547,2024-05-13,S05,Cancelled
O005566,C00727,2024-07-17,S06,Completed
O005567,C00731,2025-05-24,S01,Completed
O005568,C00828,2025-10-28,S03,Completed
O005569,C00602,2024-03-19,S09,Completed
O005570,C01032,2025-04-26,S05,Completed
O005571,C00768,2025-05-26,S05,Completed
O005572,C00875,2024-09-06,S08,Completed
O005573,C00937,2025-08-21,S02,Completed
O005574,C00131,2025-08-22,S07,Completed
O005575,C00608,2025-04-27,S09,Completed
O005576,C00026,2024-06-20,S07,Completed
O005577,C00635,2024-01-17,S05,Completed
O005578,C00484,2024-10-20,S06,Completed
O005579,C00680,2025-01-28,S04,Completed
O005580,C01075,2025-05-12,S07,Completed
O005581,C00005,2024-08-06,S01,Completed
O005582,C00589,2024-08-21,S04,Completed
O005583,C01184,2025-01-24,S03,Completed
O005584,C00208,2024-09-04,S04,Returned
O005585,C00257,2024-02-21,S01,Returned
O005586,C00011,2024-01-15,S02,Completed
O005587,C00949,2024-11-19,S09,Completed
O005588,C00008,2025-03-16,S07,Completed
O005589,C00936,2024-04-21,S06,Completed
O005590,C00032,2025-11-26,S02,Completed
O005591,C00540,2024-01-07,S01,Completed
O005592,C01005,2025-07-16,S02,Completed
O005593,C00387,2024-09-01,S07,Completed
O005594,C00640,2025-03-23,S02,Completed
O005595,C00207,2024-12-30,S03,Completed
O005596,C00557,2025-01-01,S08,Completed
O005597,C00348,2025-11-28,S07,Completed
O005598,C00793,2024-10-13,S09,Completed
O005599,C00234,2025-08-26,S04,Completed
O005600,C01068,2024-04-15,S07,Completed
O005601,C01006,2024-01-13,S01,Completed
O005602,C00737,2024-05-25,S02,Completed
O005603,C00942,2025-04-22,S07,Completed
O005604,C01166,2025-09-22,S02,Completed
O005605,C00176,2025-12-15,S06,Completed
O005606,C00449,2025-10-14,S10,Completed
O005607,C00592,2024-04-24,S09,Completed
O005608,C00082,2025-05-23,S05,Completed
O005609,C00135,2024-05-31,S10,Cancelled
O005610,C00856,2024-02-26,S07,Completed
O005611,C01165,2025-01-16,S01,Completed
O005612,C00440,2024-06-05,S08,Completed
O005613,C01080,2024-05-12,S09,Completed
O005614,C00697,2024-06-11,S05,Completed
O005615,C00419,2024-10-01,S06,Completed
O005616,C00088,2025-11-25,S08,Completed
O005617,C00656,2024-03-17,S04,Completed
O005618,C01032,2024-02-13,S02,Completed
O005619,C00215,2025-12-18,S10,Completed
O005620,C00552,2025-07-03,S08,Completed
O005621,C00503,2024-11-13,S02,Completed
O005622,C00699,2025-06-17,S05,Completed
O005623,C00245,2025-08-07,S06,Completed
O005624,C00309,2024-06-02,S05,Completed
O005625,C00231,2024-08-24,S06,Completed
O005626,C00155,2025-05-31,S06,Returned
O005627,C01199,2024-08-08,S03,Completed
O005628,C00848,2024-11-05,S03,Completed
O005629,C00115,2025-08-20,S09,Completed
O005630,C00311,2024-06-25,S03,Completed
O005631,C00993,2024-08-07,S03,Completed
O005632,C00300,2024-02-07,S02,Completed
O005633,C01042,2025-10-15,S07,Completed
O005634,C00784,2025-03-06,S10,Completed
O005635,C00012,2024-07-21,S10,Completed
O005636,C00232,2025-03-23,S04,Completed
O005637,C00955,2025-05-09,S01,Completed
O005638,C00730,2025-11-14,S06,Completed
O005639,C01018,2024-05-04,S05,Completed
O005640,C00999,2024-03-05,S02,Cancelled
O005641,C00303,2024-08-31,S06,Completed
O005642,C00541,2025-06-10,S01,Completed
O005643,C00470,2024-08-13,S03,Completed
O005644,C00813,2025-04-09,S04,Completed
O005645,C00077,2025-10-04,S03,Cancelled
O005646,C01020,2025-12-07,S06,Completed
O005647,C00024,2024-10-19,S04,Completed
O005648,C01039,2025-12-21,S01,Cancelled
O005649,C00676,2025-01-15,S05,Completed
O005650,C00525,2025-09-16,S05,Completed
O005651,C00347,2024-06-14,S09,Completed
O005652,C00172,2025-12-03,S08,Completed
O005653,C00712,2024-08-05,S08,Completed
O005654,C00489,2024-10-01,S05,Completed
O005655,C00378,2024-02-21,S08,Completed
O005656,C01188,2025-01-08,S10,Completed
O005657,C00372,2025-10-31,S07,Completed
O005658,C01000,2024-12-28,S01,Completed
O005659,C00977,2025-07-20,S07,Completed
O005660,C00757,2024-01-14,S08,Completed
O005661,C00477,2024-12-05,S03,Completed
O005662,C00382,2025-08-24,S09,Completed
O005663,C00155,2025-06-22,S08,Completed
O005664,C00257,2024-03-29,S02,Completed
O005665,C00674,2024-02-10,S06,Completed
O005666,C00068,2024-10-30,S04,Completed
O005667,C00344,2024-09-24,S03,Completed
O005668,C00673,2024-05-17,S06,Completed
O005669,C00391,2024-01-06,S10,Completed
O005670,C00259,2024-08-29,S09,Completed
O005671,C00307,2024-06-10,S02,Completed
O005672,C01119,2025-11-22,S10,Completed
O005673,C00950,2025-06-01,S10,Returned
O005674,C00970,2025-02-04,S10,Completed
O005675,C00246,2024-06-04,S05,Completed
